season,week,home_team,away_team,total_line,tot,h_keyrec,a_keyrec,h_def,a_def,off_trigger,def_trigger,over_play,over
2020,4,LV,BUF,53.0,53.0,0.0,0.0,0.77,0.0,0,0,0,
2020,4,DAL,CLE,56.5,87.0,0.0,0.0,0.0,0.46,0,0,0,1.0
2020,4,CHI,IND,43.5,30.0,0.0,0.0,0.065,0.48,0,0,0,0.0
2020,4,CIN,JAX,50.0,58.0,0.0,0.0,1.415,0.0,0,0,0,1.0
2020,4,TB,LAC,42.5,69.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,4,HOU,MIN,52.5,54.0,0.0,0.0,0.0,0.76,0,0,0,1.0
2020,4,DET,NO,51.5,64.0,0.0,1.0,0.0,1.91,1,0,1,1.0
2020,4,LA,NYG,49.5,26.0,0.0,0.0,0.0,0.99,0,0,0,0.0
2020,4,SF,PHI,45.5,45.0,0.0,1.0,1.4649999999999999,0.9650000000000001,1,1,1,0.0
2020,4,MIA,SEA,55.0,54.0,0.0,0.0,0.97,1.94,0,1,1,0.0
2020,4,GB,ATL,56.5,46.0,0.0,0.0,1.0,1.8900000000000001,0,1,1,0.0
2020,4,KC,NE,52.5,36.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,5,CHI,TB,44.0,39.0,0.0,0.0,0.2816666666666666,0.0,0,0,0,0.0
2020,5,NYJ,ARI,48.5,40.0,0.0,0.0,0.0,0.595,0,0,0,0.0
2020,5,ATL,CAR,53.5,39.0,0.0,0.0,0.11333333333333333,0.0,0,0,0,0.0
2020,5,BAL,CIN,49.0,30.0,0.0,0.0,0.0,0.645,0,0,0,0.0
2020,5,CLE,IND,48.5,55.0,0.0,0.0,0.6866666666666666,0.9633333333333334,0,0,0,1.0
2020,5,HOU,JAX,55.0,44.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,5,WAS,LA,45.0,40.0,0.0,0.0,0.0033333333333333335,0.0,0,0,0,0.0
2020,5,KC,LV,54.5,72.0,0.0,0.0,0.4666666666666666,0.0,0,0,0,1.0
2020,5,SF,MIA,50.5,60.0,0.0,0.0,2.3016666666666667,0.8066666666666666,0,1,1,1.0
2020,5,SEA,MIN,54.0,53.0,0.0,0.0,0.99,0.0,0,0,0,0.0
2020,5,DAL,NYG,52.0,71.0,0.0,0.0,0.0,0.4266666666666666,0,0,0,1.0
2020,5,PIT,PHI,44.0,67.0,0.0,1.0,0.0,0.935,1,0,1,1.0
2020,5,NO,LAC,49.5,57.0,0.0,0.0,0.9299999999999999,0.0,0,0,0,1.0
2020,5,TEN,BUF,52.0,58.0,0.0,0.0,0.0,0.69,0,0,0,1.0
2020,6,MIN,ATL,53.0,63.0,0.0,0.0,0.9266666666666666,0.5433333333333333,0,0,0,1.0
2020,6,PHI,BAL,46.5,58.0,1.0,0.0,1.745,0.6066666666666666,1,1,1,1.0
2020,6,CAR,CHI,45.0,39.0,0.0,0.0,0.0,0.21666666666666665,0,0,0,0.0
2020,6,IND,CIN,46.0,58.0,0.0,0.0,0.9633333333333334,0.0,0,0,0,1.0
2020,6,PIT,CLE,50.0,45.0,0.0,0.0,0.0,1.2616666666666667,0,0,0,0.0
2020,6,NE,DEN,43.5,30.0,0.0,0.0,0.0,0.6799999999999999,0,0,0,0.0
2020,6,JAX,DET,52.5,50.0,0.0,0.0,0.0,0.74,0,0,0,0.0
2020,6,TB,GB,55.0,48.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,6,TEN,HOU,52.0,78.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,6,SF,LA,51.0,40.0,0.0,0.0,1.2741666666666667,0.295,0,0,0,0.0
2020,6,MIA,NYJ,46.0,24.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,6,NYG,WAS,42.5,39.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,6,DAL,ARI,55.5,48.0,0.0,0.0,0.0,0.085,0,0,0,0.0
2020,6,BUF,KC,55.0,43.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,7,PHI,NYG,44.5,43.0,0.0,0.0,0.732,0.415,0,0,0,0.0
2020,7,NYJ,BUF,47.0,28.0,0.0,0.0,0.0,1.437,0,0,0,0.0
2020,7,NO,CAR,49.5,51.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,7,CIN,CLE,50.0,71.0,0.0,0.0,0.978,0.20500000000000002,0,0,0,1.0
2020,7,WAS,DAL,44.5,28.0,0.0,0.0,0.095,0.0,0,0,0,0.0
2020,7,ATL,DET,54.0,45.0,0.0,0.0,0.0,0.74,0,0,0,0.0
2020,7,HOU,GB,55.5,55.0,0.0,0.0,0.0,2.395,0,1,1,0.0
2020,7,LAC,JAX,48.0,68.0,0.0,0.0,0.0,1.8175,0,0,0,1.0
2020,7,DEN,KC,46.0,59.0,0.0,0.0,0.6799999999999999,0.5341666666666667,0,0,0,1.0
2020,7,TEN,PIT,51.0,51.0,0.0,0.0,0.0,0.7325,0,0,0,
2020,7,ARI,SEA,55.5,71.0,0.0,0.0,0.0,0.99,0,0,0,1.0
2020,7,NE,SF,44.0,39.0,0.0,0.0,0.0,2.8255,0,1,1,0.0
2020,7,LV,TB,51.5,65.0,0.0,0.0,0.042499999999999996,0.0,0,0,0,1.0
2020,7,LA,CHI,44.0,34.0,0.0,0.0,0.0,0.043333333333333335,0,0,0,0.0
2020,8,CAR,ATL,52.0,42.0,0.0,0.0,0.0,0.3133333333333333,0,0,0,0.0
2020,8,PHI,DAL,43.0,32.0,0.0,0.0,0.41833333333333333,0.0,0,0,0,0.0
2020,8,DET,IND,49.0,62.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,8,DEN,LAC,44.5,61.0,0.0,0.0,0.0,0.5900000000000001,0,0,0,1.0
2020,8,MIA,LA,46.5,45.0,0.0,0.0,0.348,0.0,0,0,0,0.0
2020,8,CLE,LV,48.0,22.0,0.0,0.0,0.20500000000000002,0.45199999999999996,0,0,0,0.0
2020,8,GB,MIN,47.0,50.0,0.0,0.0,0.96,1.69,0,1,1,1.0
2020,8,BUF,NE,41.0,45.0,0.0,1.0,0.9450000000000001,0.0,1,0,1,1.0
2020,8,CHI,NO,41.0,49.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,8,KC,NYJ,49.0,44.0,0.0,0.0,0.0,0.9500000000000001,0,0,0,0.0
2020,8,BAL,PIT,44.0,52.0,0.0,0.0,0.0,0.134,0,0,0,1.0
2020,8,SEA,SF,54.5,64.0,0.0,0.0,1.476,2.209833333333333,0,1,1,1.0
2020,8,CIN,TEN,49.5,51.0,0.0,0.0,0.0,0.54,0,0,0,1.0
2020,8,NYG,TB,47.0,48.0,0.0,0.0,0.415,0.0,0,0,0,1.0
2020,9,SF,GB,48.5,51.0,1.0,0.0,0.06799999999999999,1.5533333333333332,1,0,1,1.0
2020,9,IND,BAL,48.0,34.0,0.0,0.0,0.0,0.4366666666666667,0,0,0,0.0
2020,9,KC,CAR,51.5,64.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,9,TEN,CHI,46.5,41.0,0.0,0.0,0.0,0.7528571428571429,0,0,0,0.0
2020,9,ATL,DEN,50.0,61.0,0.0,0.0,0.9861904761904761,0.675,0,0,0,1.0
2020,9,MIN,DET,51.5,54.0,0.0,0.0,1.8541666666666665,0.8533333333333334,0,1,1,1.0
2020,9,JAX,HOU,49.0,52.0,0.0,0.0,0.25166666666666665,0.9766666666666666,0,0,0,1.0
2020,9,LAC,LV,52.5,57.0,0.0,0.0,0.725,0.872,0,0,0,1.0
2020,9,ARI,MIA,49.0,65.0,0.0,0.0,0.6516666666666667,0.0,0,0,0,1.0
2020,9,TB,NO,51.0,41.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,9,WAS,NYG,43.0,43.0,0.0,0.0,0.0,0.735,0,0,0,
2020,9,DAL,PIT,44.0,43.0,0.0,0.0,0.0,1.2008333333333332,0,0,0,0.0
2020,9,BUF,SEA,55.0,78.0,0.0,0.0,1.5575,2.224,0,1,1,1.0
2020,9,NYJ,NE,41.5,57.0,0.0,0.0,0.635,0.0,0,0,0,1.0
2020,10,TEN,IND,49.0,51.0,0.0,0.0,0.01,0.0,0,0,0,1.0
2020,10,NE,BAL,44.0,40.0,0.0,0.0,0.0,1.3457142857142856,0,0,0,0.0
2020,10,ARI,BUF,55.5,62.0,0.0,0.0,0.8202857142857143,0.0,0,0,0,1.0
2020,10,PIT,CIN,45.5,46.0,0.0,0.0,0.0,1.793904761904762,0,0,0,1.0
2020,10,LV,DEN,50.5,49.0,0.0,0.0,0.42000000000000004,0.0014285714285714286,0,0,0,0.0
2020,10,CLE,HOU,46.0,17.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,10,GB,JAX,47.0,44.0,0.0,0.0,0.9571428571428571,0.6291666666666667,0,0,0,0.0
2020,10,MIA,LAC,48.5,50.0,0.0,0.0,0.0,0.725,0,0,0,1.0
2020,10,NYG,PHI,45.0,44.0,0.0,0.0,0.0,0.06333333333333334,0,0,0,0.0
2020,10,LA,SEA,55.0,39.0,0.0,0.0,0.0,2.142857142857143,0,1,1,0.0
2020,10,NO,SF,49.5,40.0,0.0,0.0,0.0,0.6359999999999999,0,0,0,0.0
2020,10,CAR,TB,49.5,69.0,0.0,0.0,0.61875,0.0,0,0,0,1.0
2020,10,DET,WAS,46.0,57.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,10,CHI,MIN,44.0,32.0,0.0,0.0,0.32999999999999996,0.0,0,0,0,0.0
2020,11,SEA,ARI,56.5,49.0,0.0,0.0,1.8800000000000001,1.1317857142857142,0,1,1,0.0
2020,11,NO,ATL,49.5,33.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,11,WAS,CIN,48.0,29.0,0.0,0.0,0.68625,0.0,0,0,0,0.0
2020,11,MIN,DAL,50.0,59.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,11,CAR,DET,47.0,20.0,0.0,0.0,0.5777777777777778,0.0,0,0,0,0.0
2020,11,IND,GB,52.0,65.0,0.0,0.0,0.0,0.26857142857142857,0,0,0,1.0
2020,11,LV,KC,56.5,66.0,0.0,0.0,0.0,0.22833333333333336,0,0,0,1.0
2020,11,DEN,MIA,46.0,33.0,0.0,0.0,0.0014285714285714286,0.0,0,0,0,0.0
2020,11,HOU,NE,49.5,47.0,0.0,0.0,0.1475,0.0,0,0,0,0.0
2020,11,LAC,NYJ,47.0,62.0,0.0,0.0,0.0,0.015,0,0,0,1.0
2020,11,CLE,PHI,45.5,39.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,11,JAX,PIT,47.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,11,BAL,TEN,50.5,54.0,0.0,0.0,1.0985714285714285,1.9126785714285715,0,1,1,1.0
2020,11,TB,LA,47.5,51.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,12,DET,HOU,52.5,66.0,0.0,0.0,1.7654166666666669,0.0,0,0,0,1.0
2020,12,DAL,WAS,46.0,57.0,0.0,0.0,0.0,0.68625,0,0,0,1.0
2020,12,NE,ARI,51.0,37.0,0.0,0.0,0.0,1.1166666666666667,0,0,0,0.0
2020,12,MIN,CAR,50.0,55.0,0.0,0.0,0.0,0.5777777777777778,0,0,0,1.0
2020,12,GB,CHI,44.0,66.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,12,JAX,CLE,48.5,52.0,1.0,0.0,0.41857142857142854,1.1333333333333333,1,0,1,1.0
2020,12,TB,KC,56.0,51.0,0.0,0.0,0.766,0.0,0,0,0,0.0
2020,12,BUF,LAC,51.0,44.0,0.0,0.0,0.0,2.185,0,1,1,0.0
2020,12,ATL,LV,53.0,49.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,12,NYJ,MIA,46.0,23.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,12,DEN,NO,36.5,34.0,0.0,0.0,0.007777777777777778,0.0,0,0,0,0.0
2020,12,CIN,NYG,45.0,36.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,12,LA,SF,44.5,43.0,0.0,0.0,0.27199999999999996,0.6359999999999999,0,0,0,0.0
2020,12,IND,TEN,51.5,71.0,0.0,0.0,0.81,0.0,0,0,0,1.0
2020,12,PHI,SEA,50.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,12,PIT,BAL,41.5,33.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,13,MIA,CIN,43.0,26.0,0.0,0.0,0.0,0.099,0,0,0,0.0
2020,13,TEN,CLE,54.0,76.0,0.0,0.0,0.0,1.1273015873015872,0,0,0,1.0
2020,13,KC,DEN,51.0,38.0,0.0,0.0,0.013000000000000001,0.007777777777777778,0,0,0,0.0
2020,13,CHI,DET,44.0,64.0,0.0,0.0,0.0,1.27875,0,0,0,1.0
2020,13,HOU,IND,50.0,46.0,0.0,0.0,0.0,1.7930000000000001,0,0,0,0.0
2020,13,MIN,JAX,51.0,51.0,0.0,0.0,0.4277777777777778,1.4465714285714286,0,0,0,
2020,13,ARI,LA,49.0,66.0,0.0,0.0,0.6566666666666666,0.27199999999999996,0,0,0,1.0
2020,13,NYJ,LV,48.0,59.0,0.0,0.0,0.0,1.5911111111111111,0,0,0,1.0
2020,13,LAC,NE,47.0,45.0,0.0,0.0,0.377,0.0,0,0,0,0.0
2020,13,ATL,NO,46.0,37.0,0.0,0.0,0.0,1.4941666666666666,0,0,0,0.0
2020,13,SEA,NYG,48.5,29.0,0.0,0.0,0.696,0.0,0,0,0,0.0
2020,13,GB,PHI,50.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,13,SF,BUF,48.0,58.0,0.0,0.0,0.568,0.0,0,0,0,1.0
2020,13,PIT,WAS,43.5,40.0,0.0,0.0,0.9630000000000001,0.0,0,0,0,0.0
2020,13,BAL,DAL,46.0,51.0,0.0,0.0,0.4083333333333333,0.0,0,0,0,1.0
2020,14,LA,NE,43.5,27.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,14,NYG,ARI,47.0,33.0,0.0,0.0,0.0625,1.2446666666666666,0,0,0,0.0
2020,14,LAC,ATL,49.0,37.0,0.0,0.0,0.377,0.7955555555555556,0,0,0,0.0
2020,14,CIN,DAL,44.0,37.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,14,CAR,DEN,46.0,59.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,14,DET,GB,55.5,55.0,0.0,0.0,0.77,0.0,0,0,0,0.0
2020,14,CHI,HOU,46.0,43.0,0.0,0.0,0.9502727272727274,0.0,0,0,0,0.0
2020,14,LV,IND,51.5,71.0,0.0,0.0,1.0313636363636363,0.0,0,0,0,1.0
2020,14,MIA,KC,51.5,60.0,0.0,0.0,0.0,0.5890909090909091,0,0,0,1.0
2020,14,TB,MIN,52.5,40.0,0.0,0.0,0.766,0.998,0,0,0,0.0
2020,14,PHI,NO,43.0,45.0,0.0,0.0,0.67375,0.8181818181818181,0,0,0,1.0
2020,14,SEA,NYJ,49.5,43.0,0.0,1.0,0.0,1.1235353535353534,1,0,1,0.0
2020,14,BUF,PIT,48.5,41.0,0.0,0.0,0.002727272727272727,1.4554545454545456,0,0,0,0.0
2020,14,JAX,TEN,53.0,41.0,0.0,0.0,0.0,0.8160000000000001,0,0,0,0.0
2020,14,SF,WAS,43.5,38.0,0.0,0.0,1.8151136363636364,0.0,0,0,0,0.0
2020,14,CLE,BAL,45.5,89.0,0.0,0.0,0.9344444444444444,0.12,0,0,0,1.0
2020,15,LV,LAC,52.0,57.0,0.0,0.0,3.017333333333333,1.3605606060606061,0,1,1,1.0
2020,15,DEN,BUF,49.0,67.0,0.0,0.0,0.0,0.002727272727272727,0,0,0,1.0
2020,15,GB,CAR,53.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,15,MIN,CHI,47.5,60.0,0.0,0.0,0.998,0.6572727272727273,0,0,0,1.0
2020,15,NYG,CLE,44.5,26.0,0.0,0.0,0.577,0.9691666666666666,0,0,0,0.0
2020,15,TEN,DET,54.5,71.0,0.0,0.0,0.0,1.0952777777777778,0,0,0,1.0
2020,15,IND,HOU,52.5,47.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,15,BAL,JAX,49.5,54.0,0.0,0.0,0.6479999999999999,0.49124999999999996,0,0,0,1.0
2020,15,NO,KC,53.5,61.0,1.0,0.0,0.46727272727272723,0.5890909090909091,1,0,1,1.0
2020,15,MIA,NE,40.0,34.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,15,LA,NYJ,44.5,43.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,15,ARI,PHI,49.5,59.0,0.0,0.0,1.2841666666666667,0.78,0,1,1,1.0
2020,15,WAS,SEA,44.5,35.0,0.0,0.0,1.3112499999999998,0.0,0,0,0,0.0
2020,15,DAL,SF,46.0,74.0,0.0,0.0,0.03333333333333333,0.0,0,0,0,1.0
2020,15,ATL,TB,49.5,58.0,0.0,0.0,1.7776984126984128,0.0,0,0,0,1.0
2020,15,CIN,PIT,40.5,44.0,0.0,0.0,0.4481818181818182,0.0,0,0,0,1.0
2020,16,NO,MIN,49.0,85.0,0.0,0.0,0.9861538461538462,2.227145299145299,0,1,1,1.0
2020,16,LV,MIA,50.0,51.0,0.0,0.0,0.687,0.685,0,0,0,1.0
2020,16,ARI,SF,49.0,32.0,0.0,0.0,0.07538461538461538,2.4561363636363636,0,1,1,0.0
2020,16,DET,TB,55.0,54.0,0.0,0.0,0.0,0.9892307692307691,0,0,0,0.0
2020,16,KC,ATL,54.0,31.0,0.0,0.0,0.5890909090909091,0.7271428571428571,0,0,0,0.0
2020,16,WAS,CAR,41.0,33.0,1.0,0.0,0.295,0.5846153846153845,1,0,1,0.0
2020,16,JAX,CHI,47.0,58.0,1.0,0.0,0.49124999999999996,1.638939393939394,1,1,1,1.0
2020,16,HOU,CIN,46.0,68.0,0.0,0.0,0.0,0.4866433566433567,0,0,0,1.0
2020,16,NYJ,CLE,45.0,39.0,0.0,0.0,0.15888888888888889,0.0,0,0,0,0.0
2020,16,LAC,DEN,47.5,35.0,0.0,0.0,1.1581818181818182,0.0,0,0,0,0.0
2020,16,PIT,IND,43.0,52.0,0.0,1.0,0.16666666666666666,0.0,1,0,1,1.0
2020,16,SEA,LA,48.0,29.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020,16,BAL,NYG,43.5,40.0,0.0,0.0,0.6479999999999999,0.0,0,0,0,0.0
2020,16,DAL,PHI,50.0,54.0,0.0,0.0,2.897692307692308,1.6515384615384616,0,1,1,1.0
2020,16,GB,TEN,52.5,54.0,0.0,0.0,0.39909090909090916,0.42000000000000004,0,0,0,1.0
2020,16,NE,BUF,47.0,47.0,0.0,0.0,0.0,0.0,0,0,0,
2020,17,LA,ARI,42.0,25.0,0.0,0.0,0.9525,0.0,0,0,0,0.0
2020,17,TB,ATL,51.0,71.0,0.0,0.0,1.3192307692307692,0.7271428571428571,0,1,1,1.0
2020,17,CIN,BAL,46.0,41.0,0.0,0.0,1.4335664335664335,0.0,0,0,0,0.0
2020,17,NYG,DAL,44.5,42.0,0.0,0.0,0.0,1.4,0,0,0,0.0
2020,17,CHI,GB,48.5,51.0,0.0,0.0,1.638939393939394,0.43785714285714283,0,1,1,1.0
2020,17,IND,JAX,48.0,42.0,0.0,1.0,1.6271794871794871,0.0,1,0,1,0.0
2020,17,KC,LAC,43.0,59.0,1.0,0.0,0.4657142857142857,2.6060114885114887,1,1,1,1.0
2020,17,DEN,LV,50.5,63.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,17,BUF,MIA,42.5,82.0,0.0,0.0,0.0,0.22285714285714286,0,0,0,1.0
2020,17,DET,MIN,54.0,72.0,0.0,0.0,0.0,3.6481730769230767,0,1,1,1.0
2020,17,CAR,NO,47.0,40.0,0.0,0.0,1.3674725274725275,0.9861538461538462,0,1,1,0.0
2020,17,NE,NYJ,41.0,42.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2020,17,CLE,PIT,45.0,46.0,0.0,0.0,0.0,0.8964285714285715,0,0,0,1.0
2020,17,SF,SEA,45.0,49.0,1.0,0.0,3.3886630036630034,0.018571428571428572,1,1,1,1.0
2020,17,HOU,TEN,55.5,79.0,0.0,0.0,0.0,0.42000000000000004,0,0,0,1.0
2020,17,PHI,WAS,43.5,34.0,0.0,0.0,2.039761904761905,0.295,0,1,1,0.0
2021,1,TB,DAL,52.5,60.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,1,TEN,ARI,54.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,1,LA,CHI,46.0,48.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,1,KC,CLE,54.5,62.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,1,NYG,DEN,41.5,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,1,NO,GB,49.0,41.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,1,HOU,JAX,45.5,58.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,1,WAS,LAC,45.5,36.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,1,NE,MIA,43.5,33.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,1,CIN,MIN,47.0,51.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,1,CAR,NYJ,44.5,33.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,1,ATL,PHI,49.0,38.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,1,BUF,PIT,48.0,39.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,1,IND,SEA,49.0,44.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,1,DET,SF,46.0,74.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,1,LV,BAL,50.5,60.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,2,WAS,NYG,42.0,59.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,2,TB,ATL,52.0,73.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,2,MIA,BUF,48.0,35.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,2,CHI,CIN,44.5,37.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,2,LAC,DAL,55.0,37.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,2,JAX,DEN,45.0,36.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,2,CLE,HOU,48.5,52.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,2,BAL,KC,53.5,71.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,2,IND,LA,48.0,51.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,2,PIT,LV,46.5,43.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,2,ARI,MIN,51.0,67.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,2,NYJ,NE,43.0,31.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,2,CAR,NO,45.0,33.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,2,PHI,SF,49.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,2,SEA,TEN,53.5,63.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,2,GB,DET,49.5,52.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,3,HOU,CAR,43.0,33.0,0.0,0.0,1.0,0.29,0,0,0,0.0
2021,3,JAX,ARI,51.5,50.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,3,NYG,ATL,48.0,31.0,0.0,0.0,0.0,0.96,0,0,0,0.0
2021,3,DET,BAL,51.0,36.0,0.0,0.0,0.67,0.0,0,0,0,0.0
2021,3,CLE,CHI,45.0,32.0,0.0,0.0,0.34,1.0,0,0,0,0.0
2021,3,PIT,CIN,42.5,34.0,0.0,0.0,0.54,0.0,0,0,0,0.0
2021,3,SF,GB,50.5,58.0,0.0,0.0,0.46,0.0,0,0,0,1.0
2021,3,TEN,IND,47.0,41.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,3,KC,LAC,55.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,3,LV,MIA,45.0,59.0,0.0,0.0,0.12,0.0,0,0,0,1.0
2021,3,NE,NO,44.0,41.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,3,DEN,NYJ,42.0,26.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,3,MIN,SEA,53.5,47.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,3,LA,TB,55.0,58.0,0.0,0.0,0.0,0.92,0,0,0,1.0
2021,3,BUF,WAS,45.5,64.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,3,DAL,PHI,51.5,62.0,0.0,0.0,0.88,0.0,0,0,0,1.0
2021,4,CIN,JAX,46.0,45.0,0.0,0.0,1.995,0.58,0,1,1,0.0
2021,4,LA,ARI,53.5,57.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,4,DEN,BAL,44.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,4,DAL,CAR,51.5,64.0,0.0,0.0,0.88,0.29,0,0,0,1.0
2021,4,MIN,CLE,52.0,21.0,0.0,0.0,0.0,0.975,0,0,0,0.0
2021,4,CHI,DET,42.0,38.0,0.0,0.0,1.0,0.89,0,0,0,0.0
2021,4,BUF,HOU,47.5,40.0,0.0,0.0,0.9099999999999999,0.0,0,0,0,0.0
2021,4,MIA,IND,41.5,44.0,0.0,0.0,0.0,2.715,0,1,1,1.0
2021,4,PHI,KC,53.5,72.0,0.0,0.0,0.0,0.09,0,0,0,1.0
2021,4,NO,NYG,43.0,48.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,4,GB,PIT,45.0,44.0,0.0,0.0,0.9,0.0,0,0,0,0.0
2021,4,SF,SEA,52.0,49.0,0.0,0.0,1.705,0.0,0,0,0,0.0
2021,4,NE,TB,49.5,36.0,0.0,0.0,0.0,0.91,0,0,0,0.0
2021,4,NYJ,TEN,44.5,51.0,1.0,0.0,1.0,1.1,1,1,1,1.0
2021,4,ATL,WAS,47.5,64.0,0.0,0.0,0.33499999999999996,0.665,0,0,0,1.0
2021,4,LAC,LV,52.0,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,5,SEA,LA,53.5,43.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2021,5,KC,BUF,57.0,58.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,5,LV,CHI,46.0,29.0,0.0,0.0,1.0633333333333335,0.7166666666666667,0,0,0,0.0
2021,5,LAC,CLE,46.5,89.0,0.0,0.0,0.0,0.975,0,0,0,1.0
2021,5,PIT,DEN,40.0,46.0,0.0,0.0,1.0,0.0,0,0,0,1.0
2021,5,MIN,DET,49.5,36.0,0.0,0.0,0.5333333333333333,0.0,0,0,0,0.0
2021,5,CIN,GB,50.0,47.0,0.0,0.0,0.0,0.9666666666666667,0,0,0,0.0
2021,5,TB,MIA,48.0,62.0,0.0,0.0,1.0,0.0,0,0,0,1.0
2021,5,HOU,NE,39.5,47.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,5,WAS,NO,43.5,55.0,0.0,0.0,0.0,0.0,0,0,0,1.0
2021,5,DAL,NYG,53.0,64.0,0.0,0.0,0.42,0.6466666666666666,0,0,0,1.0
2021,5,ATL,NYJ,45.5,47.0,1.0,0.0,1.285,1.71,1,1,1,1.0
2021,5,CAR,PHI,46.0,39.0,0.0,0.0,1.0,0.0,0,0,0,0.0
2021,5,ARI,SF,48.5,27.0,0.0,0.0,0.9700000000000001,0.7350000000000001,0,0,0,0.0
