player_id,player_name,position,team,season,week,pass_attempts,pass_yds,pass_tds,carries,rush_yds,rush_tds,targets,receptions,rec_yds,rec_tds
00-0036415,Van Jefferson,WR,PIT,2024,18,0,0,0,0,0,0,4,3,18,0
00-0036425,DeeJay Dallas,RB,ARI,2024,18,0,0,0,1,22,0,1,1,5,0
00-0036427,Tyler Johnson,WR,LA,2024,18,0,0,0,0,0,0,7,4,35,1
00-0036442,Joe Burrow,QB,CIN,2024,18,46,277,1,1,-1,0,0,0,0,0
00-0036510,Kenny Yeboah,TE,NYJ,2024,18,0,0,0,0,0,0,2,2,20,0
00-0036550,Rashod Bateman,WR,BAL,2024,18,0,0,0,0,0,0,8,5,76,1
00-0036554,Nico Collins,WR,HOU,2024,18,0,0,0,0,0,0,5,5,38,1
00-0036590,Quintin Morris,TE,BUF,2024,18,0,0,0,0,0,0,4,3,20,0
00-0036613,Jaylen Waddle,WR,MIA,2024,18,0,0,0,1,6,0,9,4,44,0
00-0036626,Dyami Brown,WR,WAS,2024,18,1,0,0,1,8,0,4,3,16,0
00-0036628,John Bates,TE,WAS,2024,18,0,0,0,0,0,0,1,0,0,0
00-0036630,Tylan Wallace,WR,BAL,2024,18,0,0,0,0,0,0,1,0,0,0
00-0036637,Noah Gray,TE,KC,2024,18,0,0,0,1,-4,0,1,1,1,0
00-0036825,Feleipe Franks,TE,CAR,2024,18,0,0,0,0,0,0,1,1,12,0
00-0036849,Tutu Atwell,WR,LA,2024,18,0,0,0,0,0,0,8,5,37,0
00-0036876,Kylen Granson,TE,IND,2024,18,0,0,0,0,0,0,4,1,7,0
00-0036887,Luke Farrell,TE,JAX,2024,18,0,0,0,0,0,0,1,1,4,0
00-0036893,Najee Harris,RB,PIT,2024,18,0,0,0,12,36,1,5,4,20,0
00-0036894,Pat Freiermuth,TE,PIT,2024,18,0,0,0,0,0,0,11,8,85,1
00-0036898,Davis Mills,QB,HOU,2024,18,22,128,0,3,11,0,0,0,0,0
00-0036900,Ja'Marr Chase,WR,CIN,2024,18,0,0,0,0,0,0,14,10,96,1
00-0036906,Khalil Herbert,RB,CIN,2024,18,0,0,0,20,69,0,8,7,14,0
00-0036919,Kenneth Gainwell,RB,PHI,2024,18,0,0,0,11,14,0,4,2,9,0
00-0036924,Michael Carter,RB,ARI,2024,18,0,0,0,17,43,1,4,4,16,0
00-0036963,Amon-Ra St. Brown,WR,DET,2024,18,0,0,0,0,0,0,7,6,77,0
00-0036970,Kyle Pitts,TE,ATL,2024,18,0,0,0,0,0,0,3,2,15,0
00-0036972,Mac Jones,QB,JAX,2024,18,32,225,1,5,17,0,0,0,0,0
00-0036973,Travis Etienne,RB,JAX,2024,18,0,0,0,13,31,0,5,3,29,0
00-0036980,Elijah Moore,WR,CLE,2024,18,0,0,0,0,0,0,5,3,36,0
00-0036984,Trey Sermon,RB,IND,2024,18,0,0,0,0,0,0,3,1,5,0
00-0036997,Javonte Williams,RB,DEN,2024,18,0,0,0,5,28,0,4,3,50,0
00-0037005,Tommy Tremble,TE,CAR,2024,18,0,0,0,0,0,0,3,2,30,1
00-0037012,Trey Lance,QB,DAL,2024,18,34,244,0,6,26,0,0,0,0,0
00-0037086,Grant Calcaterra,TE,PHI,2024,18,0,0,0,0,0,0,4,2,10,0
00-0037091,Bo Melton,CB,GB,2024,18,0,0,0,1,1,0,0,0,0,0
00-0037120,Tyler Goodson,RB,IND,2024,18,0,0,0,0,0,0,2,1,5,0
00-0037228,Jaylen Warren,RB,PIT,2024,18,0,0,0,6,21,0,1,0,0,0
00-0037231,Kevin Austin Jr.,WR,NO,2024,18,0,0,0,0,0,0,1,1,13,0
00-0037238,Drake London,WR,ATL,2024,18,0,0,0,0,0,0,18,10,187,2
00-0037240,Jameson Williams,WR,DET,2024,18,0,0,0,0,0,0,8,6,34,0
00-0037247,George Pickens,WR,PIT,2024,18,0,0,0,0,0,0,6,1,0,0
00-0037248,James Cook,RB,BUF,2024,18,0,0,0,10,28,1,0,0,0,0
00-0037258,Dameon Pierce,RB,HOU,2024,18,0,0,0,19,176,1,2,0,0,0
00-0037263,Tyler Allgeier,RB,ATL,2024,18,0,0,0,9,52,0,2,2,17,0
00-0037291,Jalen Nailor,WR,MIN,2024,18,0,0,0,0,0,0,4,3,53,0
00-0037292,Andrew Ogletree,TE,IND,2024,18,0,0,0,0,0,0,1,1,21,0
00-0037324,Chris Oladokun,QB,KC,2024,18,0,0,0,1,5,0,0,0,0,0
00-0037429,Raheem Blackshear,RB,CAR,2024,18,0,0,0,4,47,0,0,0,0,0
00-0037524,Tay Martin,WR,TEN,2024,18,0,0,0,0,0,0,2,1,49,1
00-0037557,Ronnie Rivers,RB,LA,2024,18,0,0,0,12,48,0,5,4,34,0
00-0037569,Peyton Hendershot,TE,KC,2024,18,0,0,0,0,0,0,2,2,25,0
00-0037594,Julius Chestnut,RB,TEN,2024,18,0,0,0,2,11,0,0,0,0,0
00-0037614,John Metchie III,WR,HOU,2024,18,0,0,0,0,0,0,4,2,24,0
00-0037617,Hassan Haskins,RB,LAC,2024,18,0,0,0,12,33,1,0,0,0,0
00-0037664,Alec Pierce,WR,IND,2024,18,0,0,0,0,0,0,2,2,57,1
00-0037666,Jalen Tolbert,WR,DAL,2024,18,0,0,0,0,0,0,6,4,98,0
00-0037740,Garrett Wilson,WR,NYJ,2024,18,0,0,0,1,0,0,5,4,51,0
00-0037741,Jahan Dotson,WR,PHI,2024,18,0,0,0,0,0,0,11,7,94,0
00-0037744,Trey McBride,TE,ARI,2024,18,0,0,0,0,0,0,11,7,65,1
00-0037746,Brian Robinson,RB,WAS,2024,18,0,0,0,5,10,0,1,1,6,0
00-0037801,KaVontae Turpin,WR,DAL,2024,18,0,0,0,1,5,0,5,3,53,0
00-0037805,Jeremy Ruckert,TE,NYJ,2024,18,0,0,0,0,0,0,2,1,5,0
00-0037837,Calvin Austin III,WR,PIT,2024,18,0,0,0,0,0,0,1,0,0,0
00-0037838,Isaiah Likely,TE,BAL,2024,18,0,0,0,0,0,0,5,3,38,0
00-0038041,Jake Ferguson,TE,DAL,2024,18,0,0,0,0,0,0,4,2,12,0
00-0038108,Bailey Zappe,QB,CLE,2024,18,31,170,1,2,2,0,0,0,0,0
00-0038115,Daniel Bellinger,TE,NYG,2024,18,0,0,0,0,0,0,2,2,9,0
00-0038117,Wan'Dale Robinson,WR,NYG,2024,18,0,0,0,0,0,0,11,10,43,0
00-0038120,Breece Hall,RB,NYJ,2024,18,0,0,0,12,57,0,5,3,15,1
00-0038122,Desmond Ridder,QB,LV,2024,18,2,11,0,0,0,0,0,0,0,0
00-0038123,Dane Belton,SAF,NYG,2024,18,0,0,0,1,10,0,0,0,0,0
00-0038124,Christian Watson,WR,GB,2024,18,0,0,0,0,0,0,1,0,0,0
00-0038128,Malik Willis,QB,GB,2024,18,13,136,0,1,3,0,0,0,0,0
00-0038359,Xavier Smith,WR,LA,2024,18,0,0,0,2,6,0,0,0,0,0
00-0038393,Dontayvion Wicks,WR,GB,2024,18,0,0,0,0,0,0,6,5,49,0
00-0038396,Eric Gray,RB,NYG,2024,18,0,0,0,1,6,0,1,1,4,0
00-0038400,Tanner McKee,QB,PHI,2024,18,41,269,2,3,1,0,0,0,0,0
00-0038454,Keaton Mitchell,RB,BAL,2024,18,0,0,0,4,10,0,0,0,0,0
00-0038465,Malik Heath,WR,GB,2024,18,0,0,0,0,0,0,5,3,53,0
00-0038496,Xavier Gipson,WR,NYJ,2024,18,0,0,0,1,5,0,0,0,0,0
00-0038498,E.J. Jenkins,TE,PHI,2024,18,0,0,0,0,0,0,1,1,7,1
00-0038519,Nikko Remigio,WR,KC,2024,18,0,0,0,0,0,0,6,2,48,0
00-0038542,Bijan Robinson,RB,ATL,2024,18,0,0,0,28,170,2,5,2,3,0
00-0038543,Jaxon Smith-Njigba,WR,SEA,2024,18,0,0,0,1,4,0,5,4,9,0
00-0038544,Quentin Johnston,WR,LAC,2024,18,0,0,0,0,0,0,14,13,186,0
00-0038547,Luke Schoonmaker,TE,DAL,2024,18,0,0,0,0,0,0,2,2,16,0
00-0038555,Tank Bigsby,RB,JAX,2024,18,0,0,0,14,39,1,1,1,3,0
00-0038563,Tre Tucker,WR,LV,2024,18,0,0,0,0,0,0,4,3,24,0
00-0038573,Derius Davis,WR,LAC,2024,18,0,0,0,1,-1,0,1,1,5,0
00-0038579,Aidan O'Connell,QB,LV,2024,18,34,214,2,4,13,0,0,0,0,0
00-0038582,Clayton Tune,QB,ARI,2024,18,0,0,0,1,2,0,0,0,0,0
00-0038583,Dorian Thompson-Robinson,QB,CLE,2024,18,3,13,0,2,3,0,0,0,0,0
00-0038589,Josh Whyle,TE,TEN,2024,18,0,0,0,0,0,0,7,5,29,0
00-0038606,Parker Washington,WR,JAX,2024,18,0,0,0,0,0,0,4,2,15,1
00-0038608,Kayshon Boutte,WR,NE,2024,18,0,0,0,0,0,0,7,7,117,1
00-0038618,Xavier Hutchinson,WR,HOU,2024,18,0,0,0,0,0,0,2,1,5,0
00-0038619,Andrei Iosivas,WR,CIN,2024,18,0,0,0,0,0,0,3,2,12,0
00-0038621,DeMario Douglas,WR,NE,2024,18,0,0,0,0,0,0,4,3,34,0
00-0038622,Deuce Vaughn,RB,DAL,2024,18,0,0,0,6,37,0,0,0,0,0
00-0038636,Kenny McIntosh,RB,SEA,2024,18,0,0,0,7,49,0,1,0,0,0
00-0038643,Brayden Willis,TE,SF,2024,18,0,0,0,0,0,0,2,0,0,0
00-0038678,Jordan Mims,RB,NO,2024,18,0,0,0,2,12,0,3,3,13,0
00-0038685,Chris Brooks,RB,GB,2024,18,0,0,0,8,59,0,1,0,0,0
00-0038710,Blake Whiteheart,TE,CLE,2024,18,0,0,0,0,0,0,1,1,1,0
00-0038720,Julian Hill,TE,MIA,2024,18,0,0,0,0,0,0,1,0,0,0
00-0038738,Hunter Luepke,RB,DAL,2024,18,0,0,0,3,15,0,0,0,0,0
00-0038752,Jake Bobo,WR,SEA,2024,18,0,0,0,0,0,0,1,1,4,1
00-0038783,Nate Adkins,TE,DEN,2024,18,0,0,0,0,0,0,3,3,25,0
00-0038794,Jaleel McLaughlin,RB,DEN,2024,18,0,0,0,16,39,0,2,2,9,0
00-0038797,Emanuel Wilson,RB,GB,2024,18,0,0,0,14,73,1,1,1,-2,0
00-0038935,Brenton Strange,TE,JAX,2024,18,0,0,0,0,0,0,4,4,60,0
00-0038938,Jalin Hyatt,WR,NYG,2024,18,0,0,0,0,0,0,1,0,0,0
00-0038951,Sean Tucker,RB,TB,2024,18,0,0,0,2,16,0,0,0,0,0
00-0038976,Marvin Mims Jr.,WR,DEN,2024,18,0,0,0,0,0,0,5,5,51,2
00-0038994,Jordan Addison,WR,MIN,2024,18,0,0,0,0,0,0,6,1,0,0
00-0038996,Tucker Kraft,TE,GB,2024,18,0,0,0,0,0,0,7,4,36,0
00-0038997,Josh Downs,WR,IND,2024,18,0,0,0,0,0,0,13,10,94,0
00-0039021,Roschon Johnson,RB,CHI,2024,18,0,0,0,2,3,0,5,5,16,0
00-0039040,De'Von Achane,RB,MIA,2024,18,0,0,0,11,121,1,0,0,0,0
00-0039050,Payne Durham,TE,TB,2024,18,0,0,0,0,0,0,2,2,16,1
00-0039062,Jonathan Mingo,WR,DAL,2024,18,0,0,0,0,0,0,2,2,24,0
00-0039064,Zay Flowers,WR,BAL,2024,18,0,0,0,1,9,0,2,1,12,0
00-0039065,Sam LaPorta,TE,DET,2024,18,0,0,0,0,0,0,7,7,63,0
00-0039066,Michael Mayer,TE,LV,2024,18,0,0,0,0,0,0,4,4,21,0
00-0039139,Jahmyr Gibbs,RB,DET,2024,18,0,0,0,23,139,3,5,5,31,1
00-0039144,Luke Musgrave,TE,GB,2024,18,0,0,0,0,0,0,1,1,19,0
00-0039146,Jayden Reed,WR,GB,2024,18,0,0,0,3,3,0,2,2,48,0
00-0039150,Bryce Young,QB,CAR,2024,18,34,251,3,5,24,2,0,0,0,0
00-0039152,Will Levis,QB,TEN,2024,18,17,175,1,4,8,0,0,0,0,0
00-0039163,C.J. Stroud,QB,HOU,2024,18,6,50,1,0,0,0,0,0,0,0
00-0039165,Zach Charbonnet,RB,SEA,2024,18,0,0,0,14,59,0,0,0,32,0
00-0039236,Johnny Wilson,WR,PHI,2024,18,0,0,0,0,0,0,5,3,24,0
00-0039244,Chris Collier,RB,LV,2024,18,0,0,0,2,6,0,2,1,-4,0
00-0039325,Carson Steele,RB,KC,2024,18,0,0,0,8,25,0,2,2,2,0
00-0039337,Malik Nabers,WR,NYG,2024,18,0,0,0,0,0,0,8,5,64,1
00-0039338,Brock Bowers,TE,LV,2024,18,0,0,0,0,0,0,9,4,50,1
00-0039342,Xavier Legette,WR,CAR,2024,18,0,0,0,0,0,0,5,3,30,0
00-0039356,Ja'Tavion Sanders,TE,CAR,2024,18,0,0,0,0,0,0,5,3,35,0
00-0039359,Cade Stover,TE,HOU,2024,18,0,0,0,0,0,0,1,0,0,0
00-0039361,Bucky Irving,RB,TB,2024,18,0,0,0,19,89,1,5,2,-5,0
00-0039363,Isaac Guerendo,RB,SF,2024,18,0,0,0,2,5,0,0,0,0,0
00-0039365,Jacob Cowing,WR,SF,2024,18,0,0,0,1,7,0,2,2,30,0
00-0039373,Audric Estimé,RB,DEN,2024,18,0,0,0,12,34,1,0,0,0,0
00-0039376,Spencer Rattler,QB,NO,2024,18,42,240,1,1,11,0,0,0,0,0
00-0039379,Jamari Thrash,WR,CLE,2024,18,0,0,0,0,0,0,1,0,0,0
00-0039384,Tyrone Tracy Jr.,RB,NYG,2024,18,0,0,0,14,59,0,2,2,7,0
00-0039398,Joe Milton III,QB,NE,2024,18,29,241,1,10,16,1,0,0,0,0
00-0039410,Ryan Flournoy,WR,DAL,2024,18,0,0,0,0,0,0,2,2,14,0
00-0039420,Jaheim Bell,TE,NE,2024,18,0,0,0,0,0,0,1,1,19,0
00-0039424,Devaughn Vele,WR,DEN,2024,18,0,0,0,0,0,0,4,4,50,1
00-0039458,Brenden Bates,TE,CLE,2024,18,0,0,0,0,0,0,1,0,0,0
00-0039491,Jalen Coker,WR,CAR,2024,18,1,19,0,0,0,0,7,7,62,0
00-0039521,Xavier Weaver,WR,ARI,2024,18,0,0,0,0,0,0,1,0,0,0
00-0039613,Dallin Holker,TE,NO,2024,18,0,0,0,0,0,0,3,2,11,0
00-0039617,Jacob Kibodi,RB,CLE,2024,18,0,0,0,5,24,0,3,1,15,0
00-0039631,Cam Grandy,TE,CIN,2024,18,0,0,0,0,0,0,1,1,9,0
00-0039650,Bryce Oliver,WR,TEN,2024,18,0,0,0,0,0,0,3,1,15,0
00-0039703,Cody Schrader,RB,LA,2024,18,0,0,0,1,3,0,1,1,6,0
00-0039732,Bo Nix,QB,DEN,2024,18,29,321,4,7,47,0,0,0,0,0
00-0039738,Blake Corum,RB,LA,2024,18,0,0,0,2,10,0,1,1,12,0
00-0039746,Will Shipley,RB,PHI,2024,18,0,0,0,10,32,0,4,4,35,0
00-0039747,Ainias Smith,WR,PHI,2024,18,0,0,0,1,4,0,6,4,35,1
00-0039751,Jordan Whittington,WR,LA,2024,18,0,0,0,2,12,0,4,3,86,0
00-0039754,Devin Culp,TE,TB,2024,18,0,0,0,0,0,0,2,2,36,0
00-0039757,Terrell Jennings,RB,NE,2024,18,0,0,0,8,20,0,1,0,0,0
00-0039793,AJ Barner,TE,SEA,2024,18,0,0,0,0,0,0,5,5,34,1
00-0039794,Braelon Allen,RB,NYJ,2024,18,0,0,0,4,15,0,3,2,8,0
00-0039796,Rasheen Ali,RB,BAL,2024,18,0,0,0,0,0,0,2,0,0,0
00-0039798,Isaiah Davis,RB,NYJ,2024,18,0,0,0,4,41,0,0,0,0,0
00-0039849,Marvin Harrison Jr.,WR,ARI,2024,18,0,0,0,0,0,0,6,5,63,1
00-0039851,Drake Maye,QB,NE,2024,18,1,0,0,0,0,0,0,0,0,0
00-0039853,Javon Baker,WR,NE,2024,18,0,0,0,0,0,0,1,1,12,0
00-0039855,Jalen McMillan,WR,TB,2024,18,0,0,0,1,6,0,6,5,74,1
00-0039868,Troy Franklin,WR,DEN,2024,18,0,0,0,0,0,0,2,2,12,0
00-0039874,Jaylen Wright,RB,MIA,2024,18,0,0,0,6,-4,0,0,0,0,0
00-0039875,Ray Davis,RB,BUF,2024,18,0,0,0,15,64,0,3,2,1,1
00-0039880,Malik Washington,WR,MIA,2024,18,0,0,0,0,0,0,5,4,48,0
00-0039890,Adonai Mitchell,WR,IND,2024,18,0,0,0,0,0,0,1,0,0,0
00-0039893,Brian Thomas Jr.,WR,JAX,2024,18,0,0,0,0,0,0,11,7,103,0
00-0039901,Keon Coleman,WR,BUF,2024,18,0,0,0,1,9,0,10,2,31,0
00-0039910,Jayden Daniels,QB,WAS,2024,18,12,38,0,4,27,0,0,0,0,0
00-0039915,Ladd McConkey,WR,LAC,2024,18,0,0,0,0,0,0,8,5,95,0
00-0039916,Ricky Pearsall,WR,SF,2024,18,0,0,0,0,0,0,8,6,69,1
00-0039917,Michael Penix Jr.,QB,ATL,2024,18,38,312,2,1,5,1,0,0,0,0
00-0039918,Caleb Williams,QB,CHI,2024,18,29,148,1,3,10,0,0,0,0,0
00-0039919,Rome Odunze,WR,CHI,2024,18,0,0,0,0,0,0,2,2,18,0
00-0026498,Matthew Stafford,QB,LA,2024,19,27,209,2,2,-1,0,0,0,0,0
00-0029263,Russell Wilson,QB,PIT,2024,19,29,270,2,3,6,0,0,0,0,0
00-0030061,Zach Ertz,TE,WAS,2024,19,0,0,0,0,0,0,4,2,23,0
00-0030431,Robert Woods,WR,HOU,2024,19,0,0,0,0,0,0,4,2,22,0
00-0031408,Mike Evans,WR,TB,2024,19,0,0,0,0,0,0,7,7,92,1
00-0031544,Amari Cooper,WR,BUF,2024,19,0,0,0,0,0,0,3,2,8,0
00-0031549,Nelson Agholor,WR,BAL,2024,19,0,0,0,0,0,0,1,1,25,0
00-0032268,Marcus Mariota,QB,WAS,2024,19,0,0,0,1,2,0,0,0,0,0
00-0032764,Derrick Henry,RB,BAL,2024,19,0,0,0,26,186,2,0,0,0,0
00-0032775,Demarcus Robinson,WR,LA,2024,19,0,0,0,0,0,0,2,1,23,0
00-0032918,C.J. Ham,FB,MIN,2024,19,0,0,0,0,0,0,1,1,8,0
00-0032943,Riley Dixon,P,DEN,2024,19,1,15,0,0,0,0,0,0,0,0
00-0033110,Tyler Higbee,TE,LA,2024,19,0,0,0,0,0,0,5,5,58,0
00-0033246,Johnny Mundt,TE,MIN,2024,19,0,0,0,0,0,0,3,2,28,0
00-0033282,Curtis Samuel,WR,BUF,2024,19,0,0,0,0,0,0,3,3,68,1
00-0033293,Aaron Jones,RB,MIN,2024,19,0,0,0,13,48,0,6,3,12,0
00-0033536,Mike Williams,WR,PIT,2024,19,0,0,0,0,0,0,2,1,37,0
00-0033555,Mack Hollins,WR,BUF,2024,19,0,0,0,0,0,0,2,1,19,0
00-0033699,Austin Ekeler,RB,WAS,2024,19,0,0,0,8,27,0,4,3,26,0
00-0033854,Dare Ogunbowale,RB,HOU,2024,19,0,0,0,1,5,0,0,0,0,0
00-0033869,Mitchell Trubisky,QB,BUF,2024,19,0,0,0,3,-3,0,0,0,0,0
00-0033897,Joe Mixon,RB,HOU,2024,19,0,0,0,25,106,1,2,1,13,0
00-0033908,Cooper Kupp,WR,LA,2024,19,0,0,0,0,0,0,1,1,29,0
00-0033955,Jeremy McNichols,RB,WAS,2024,19,0,0,0,1,1,0,0,0,0,0
00-0034159,Will Dissly,TE,LAC,2024,19,0,0,0,0,0,0,5,2,16,0
00-0034184,Gus Edwards,RB,LAC,2024,19,0,0,0,7,22,0,0,0,0,0
00-0034348,Courtland Sutton,WR,DEN,2024,19,0,0,0,0,0,0,9,5,75,0
00-0034351,Dallas Goedert,TE,PHI,2024,19,0,0,0,0,0,0,6,4,47,1
00-0034353,Anthony Miller,WR,BAL,2024,19,0,0,0,0,0,0,3,3,12,0
00-0034383,Dalton Schultz,TE,HOU,2024,19,0,0,0,0,0,0,4,2,23,0
00-0034487,Trent Sherfield,WR,MIN,2024,19,0,0,0,0,0,0,3,2,8,0
00-0034753,Mark Andrews,TE,BAL,2024,19,0,0,0,2,5,0,3,2,27,0
00-0034777,DJ Chark,WR,LAC,2024,19,0,0,0,0,0,0,4,1,10,0
00-0034796,Lamar Jackson,QB,BAL,2024,19,21,175,2,15,81,0,0,0,0,0
00-0034844,Saquon Barkley,RB,PHI,2024,19,0,0,0,25,119,0,2,2,4,0
00-0034855,Baker Mayfield,QB,TB,2024,19,18,185,2,7,23,0,0,0,0,0
00-0034857,Josh Allen,QB,BUF,2024,19,26,272,2,8,46,0,0,0,0,0
00-0034869,Sam Darnold,QB,MIN,2024,19,40,245,1,4,19,0,0,0,0,0
00-0034928,Steven Sims,WR,BAL,2024,19,0,0,0,1,15,0,0,0,0,0
00-0034975,Justice Hill,RB,BAL,2024,19,0,0,0,6,12,0,4,4,13,1
00-0035208,Olamide Zaccheaus,WR,WAS,2024,19,0,0,0,0,0,0,3,3,19,0
00-0035216,Diontae Johnson,WR,HOU,2024,19,0,0,0,0,0,0,1,1,12,0
00-0035229,T.J. Hockenson,TE,MIN,2024,19,0,0,0,0,0,0,5,5,64,1
00-0035249,Josh Oliver,TE,MIN,2024,19,0,0,0,0,0,0,1,1,5,0
00-0035537,Ty Johnson,RB,BUF,2024,19,0,0,0,9,44,0,2,2,26,1
00-0035659,Terry McLaurin,WR,WAS,2024,19,0,0,0,0,0,0,10,7,89,1
00-0035676,A.J. Brown,WR,PHI,2024,19,0,0,0,0,0,0,3,1,10,0
00-0035689,Dawson Knox,TE,BUF,2024,19,0,0,0,0,0,0,3,2,38,0
00-0035700,Josh Jacobs,RB,GB,2024,19,0,0,0,18,81,1,3,3,40,0
00-0036158,J.K. Dobbins,RB,LAC,2024,19,0,0,0,9,26,0,1,0,0,0
00-0036244,Colby Parkinson,TE,LA,2024,19,0,0,0,0,0,0,2,2,13,0
00-0036264,Jordan Love,QB,GB,2024,19,33,212,0,2,10,0,0,0,0,0
00-0036322,Justin Jefferson,WR,MIN,2024,19,0,0,0,0,0,0,8,5,58,0
00-0036355,Justin Herbert,QB,LAC,2024,19,32,242,1,0,0,0,0,0,0,0
00-0036389,Jalen Hurts,QB,PHI,2024,19,21,131,2,6,36,0,0,0,0,0
00-0036414,Cam Akers,RB,MIN,2024,19,0,0,0,5,39,0,0,0,0,0
00-0036415,Van Jefferson,WR,PIT,2024,19,0,0,0,0,0,0,2,2,37,1
00-0036422,Adam Trautman,TE,DEN,2024,19,0,0,0,0,0,0,1,1,2,0
00-0036550,Rashod Bateman,WR,BAL,2024,19,0,0,0,0,0,0,2,2,24,1
00-0036554,Nico Collins,WR,HOU,2024,19,0,0,0,0,0,0,8,7,122,1
00-0036626,Dyami Brown,WR,WAS,2024,19,0,0,0,0,0,0,5,5,89,1
00-0036628,John Bates,TE,WAS,2024,19,0,0,0,0,0,0,1,0,0,0
00-0036630,Tylan Wallace,WR,BAL,2024,19,0,0,0,0,0,0,2,1,21,0
00-0036893,Najee Harris,RB,PIT,2024,19,0,0,0,6,17,0,3,3,41,0
00-0036894,Pat Freiermuth,TE,PIT,2024,19,0,0,0,0,0,0,4,3,15,0
00-0036912,DeVonta Smith,WR,PHI,2024,19,0,0,0,0,0,0,4,4,55,0
00-0036919,Kenneth Gainwell,RB,PHI,2024,19,0,0,0,3,14,0,0,0,0,0
00-0036945,Justin Fields,QB,PIT,2024,19,1,0,0,0,0,0,0,0,0,0
00-0036997,Javonte Williams,RB,DEN,2024,19,0,0,0,7,29,0,2,2,14,0
00-0037004,Hunter Long,TE,LA,2024,19,0,0,0,0,0,0,2,1,13,0
00-0037085,Tyler Badie,RB,DEN,2024,19,0,0,0,2,8,0,0,0,0,0
00-0037086,Grant Calcaterra,TE,PHI,2024,19,0,0,0,0,0,0,1,1,4,0
00-0037091,Bo Melton,CB,GB,2024,19,0,0,0,0,0,0,3,1,16,0
00-0037228,Jaylen Warren,RB,PIT,2024,19,0,0,0,2,6,0,5,4,19,0
00-0037247,George Pickens,WR,PIT,2024,19,0,0,0,0,0,0,5,5,87,1
00-0037248,James Cook,RB,BUF,2024,19,0,0,0,23,120,1,0,0,0,0
00-0037256,Rachaad White,RB,TB,2024,19,0,0,0,1,1,0,2,2,14,0
00-0037258,Dameon Pierce,RB,HOU,2024,19,0,0,0,2,15,0,0,0,0,0
00-0037261,Khalil Shakir,WR,BUF,2024,19,0,0,0,0,0,0,6,6,61,0
00-0037291,Jalen Nailor,WR,MIN,2024,19,0,0,0,0,0,0,5,3,33,0
00-0037539,Lucas Krull,TE,DEN,2024,19,0,0,0,0,0,0,1,1,2,0
00-0037557,Ronnie Rivers,RB,LA,2024,19,0,0,0,3,8,0,0,0,0,0
00-0037614,John Metchie III,WR,HOU,2024,19,0,0,0,0,0,0,8,4,28,0
00-0037617,Hassan Haskins,RB,LAC,2024,19,0,0,0,1,5,0,1,0,0,0
00-0037654,Tucker Fisk,TE,LAC,2024,19,0,0,0,0,0,0,1,1,15,0
00-0037741,Jahan Dotson,WR,PHI,2024,19,0,0,0,0,0,0,2,1,11,1
00-0037746,Brian Robinson,RB,WAS,2024,19,0,0,0,10,16,0,5,4,22,0
00-0037816,Romeo Doubs,WR,GB,2024,19,0,0,0,0,0,0,2,2,13,0
00-0037837,Calvin Austin III,WR,PIT,2024,19,0,0,0,0,0,0,2,1,25,0
00-0037838,Isaiah Likely,TE,BAL,2024,19,0,0,0,0,0,0,4,3,53,0
00-0037840,Kyren Williams,RB,LA,2024,19,0,0,0,16,76,0,3,3,16,1
00-0038129,Cade Otton,TE,TB,2024,19,0,0,0,0,0,0,2,2,32,0
00-0038393,Dontayvion Wicks,WR,GB,2024,19,0,0,0,0,0,0,6,2,39,0
00-0038465,Malik Heath,WR,GB,2024,19,0,0,0,0,0,0,4,0,0,0
00-0038544,Quentin Johnston,WR,LAC,2024,19,0,0,0,0,0,0,5,0,0,0
00-0038558,Darnell Washington,TE,PIT,2024,19,0,0,0,0,0,0,3,1,9,0
00-0038573,Derius Davis,WR,LAC,2024,19,0,0,0,1,-3,0,1,1,4,0
00-0038618,Xavier Hutchinson,WR,HOU,2024,19,0,0,0,0,0,0,1,1,34,0
00-0038685,Chris Brooks,RB,GB,2024,19,0,0,0,0,0,0,3,2,9,0
00-0038794,Jaleel McLaughlin,RB,DEN,2024,19,0,0,0,2,-2,0,1,1,0,0
00-0038797,Emanuel Wilson,RB,GB,2024,19,0,0,0,3,6,0,3,1,23,0
00-0038933,Dalton Kincaid,TE,BUF,2024,19,0,0,0,0,0,0,3,3,47,0
00-0038976,Marvin Mims Jr.,WR,DEN,2024,19,0,0,0,2,1,0,4,2,12,0
00-0038994,Jordan Addison,WR,MIN,2024,19,0,0,0,0,0,0,8,3,29,0
00-0038996,Tucker Kraft,TE,GB,2024,19,0,0,0,2,10,0,5,5,26,0
00-0039074,Davis Allen,TE,LA,2024,19,0,0,0,0,0,0,2,1,13,1
00-0039075,Puka Nacua,WR,LA,2024,19,0,0,0,1,7,0,9,5,44,0
00-0039146,Jayden Reed,WR,GB,2024,19,0,0,0,0,0,0,4,4,46,0
00-0039163,C.J. Stroud,QB,HOU,2024,19,33,282,1,6,42,0,0,0,0,0
00-0039359,Cade Stover,TE,HOU,2024,19,0,0,0,0,0,0,4,4,28,0
00-0039361,Bucky Irving,RB,TB,2024,19,0,0,0,17,77,0,2,2,6,1
00-0039424,Devaughn Vele,WR,DEN,2024,19,0,0,0,0,0,0,2,0,0,0
00-0039732,Bo Nix,QB,DEN,2024,19,22,144,1,4,43,0,0,0,0,0
00-0039855,Jalen McMillan,WR,TB,2024,19,0,0,0,0,0,0,4,2,41,0
