phase,feature,rule,market,disc_n,disc_roi,disc_z,val_n,val_roi,val_excess,val_z
all,rt_total_gap,rt_total_gap <= 217.8,tt_home_over,140,12.501905858516693,2.3603716,225,1.7852801829576492,6.017320603132248,0.95078737
gp50,t60_ml_home_price,t60_ml_home_price >= 2.185,fg_ml_fav,299,4.79874387383461,2.186717,322,3.918071463704109,3.2848216593265533,0.94501066
stretch,h_l10_cover,h_l10_cover <= 0.3,fg_ml_home,222,10.026725381612778,2.425645,210,-4.646188020706177,6.384624540805817,0.9397043
gp25,a_s2d_over,a_s2d_over <= 0.4194,fg_spread_away,173,14.788548648357391,2.3813434,231,0.022508262190967798,5.89958019554615,0.939141
postdl,st_h_gp,st_h_gp <= 62,fg_total_under,285,8.516737073659897,2.1149783,355,-4.795211553573608,4.722272604703903,0.9332927
gp50,t24_spread_home_point,t24_spread_home_point > 0,fg_ml_fav,280,4.842788353562355,2.126995,283,4.086269438266754,3.4530196338891983,0.9312992
gp25,h_d3_opp,h_d3_opp >= 6.081,fg_total_under,346,7.045241445302963,2.0752916,298,-1.309329830110073,5.135966092348099,0.9288324
late,d_km_14d,d_km_14d >= 1359,fg_ml_dog,187,19.367577135562897,2.2675514,187,3.787580505013466,10.215635597705841,0.91579187
all,d_d5_atsm,d_d5_atsm <= -9.964,fg_spread_away,234,10.98354160785675,2.498155,233,-0.036433429340831935,5.7068925350904465,0.91215473
late,h_l10_gtot_vs_line,h_l10_gtot_vs_line <= -7.2,fg_ml_home,126,16.253601014614105,2.6752787,131,-1.8410086631774902,7.6879896223545074,0.91014177
gp25,open_spread_home_point,open_spread_home_point <= -10.5,fg_spread_home,190,8.523572981357574,2.1826887,269,2.1433334797620773,5.281295254826546,0.90709853
all,a_d3_atsm,a_d3_atsm >= 9.009,tt_home_under,130,11.142971366643906,2.0728934,244,-0.47096973285079,5.515589937567711,0.90704983
all,st_a_gb_10,st_a_gb_10 <= -3.5,tt_away_under,451,1.1118656024336815,2.5770407,841,-3.1244389712810516,2.9661856591701508,0.90477496
all,a_l3_atsm,a_l3_atsm <= -9.333,fg_spread_dog,248,13.195757567882538,3.0735955,296,1.3155743479728699,4.995646700263023,0.8996479
early,h_l3_margin,h_l3_margin > 0,fg_ml_home,176,14.861597120761871,2.2291093,188,5.693862959742546,6.517695635557175,0.8979555
all,st_d_gp,st_d_gp >= 2,fg_total_under,259,9.095887839794159,2.3456197,298,-1.9769346341490746,4.956292361021042,0.89644444
all,a_s2d_h1t,a_s2d_h1t <= 111.6,fg_total_over,460,9.982991218566895,3.2023556,490,1.701328158378601,3.845541551709175,0.89211094
all,h_s2d_own,h_s2d_own >= 117.4,fg_ml_dog,474,9.017271548509598,2.1241028,617,-0.5068247206509113,5.527907609939575,0.88682455
gp50,t60_ml_away_price,t60_ml_away_price <= 1.714,fg_ml_fav,304,5.329065024852753,2.3416276,326,3.694712370634079,3.061462566256523,0.88620603
mid,d_d3_cover,d_d3_cover <= -0.3467,fg_spread_fav,178,13.713942468166351,2.1738853,159,-1.5652276575565338,6.702424585819244,0.88579243
all,st_h_gb_1,st_h_gb_1 <= 3.5,tt_home_over,353,5.654970556497574,2.368706,486,-0.4466102924197912,3.7854302674531937,0.8790678
stretch,st_h_gp,st_h_gp >= 78,fg_total_over,139,8.493610471487045,2.0072162,134,8.270911127328873,7.16974139213562,0.8709982
gp50,d_s2d_margin,d_s2d_margin <= -5.377,h1_total_over,123,16.14840179681778,2.5128534,232,2.7211999520659447,5.445867031812668,0.86999744
late,h2h_prev_margin_h,h2h_prev_margin_h > 0,h1_spread_dog,123,18.066009879112244,2.19298,250,6.2031615525484085,5.240315198898315,0.86866105
gp25,d_trav_tz,d_trav_tz >= 1,h1_spread_away,209,13.132384419441223,2.448059,428,1.679752953350544,4.007218778133392,0.8680905
stretch,d_s2d_win,d_s2d_win < 0,fg_ml_fav,573,1.5104915015399456,2.001789,537,-0.5840455647557974,2.4062134325504303,0.8662232
stretch,a_l10_own,a_l10_own >= 117.7,fg_total_under,338,11.27447634935379,2.429764,334,-5.668367817997932,4.507960006594658,0.864464
all,d_l5_margin,d_l5_margin <= -15.2,fg_spread_away,236,12.431949377059937,2.7418761,291,-0.928817130625248,4.814508557319641,0.85998183
all,t24_spread_home_point,t24_spread_home_point >= 6.5,h1_spread_away,135,11.236350983381271,2.014312,279,1.7171002924442291,4.8904623836278915,0.85535485
stretch,h_gp_prior,h_gp_prior >= 72,fg_total_over,352,3.5876337438821793,2.2294128,318,5.668438598513603,4.567268490791321,0.8547349
all,a_s2d_h1t,a_s2d_h1t >= 117.9,fg_total_under,460,4.176342859864235,2.0206153,548,-3.473224863409996,3.4600023180246353,0.8486429
stretch,d_d5_h1m,d_d5_h1m >= 6.034,fg_ml_away,229,20.066988468170166,2.0436797,237,1.5199883840978146,7.331392914056778,0.84514445
all,h_l10_over,h_l10_over >= 0.6,tt_away_over,348,8.89197587966919,2.1104543,789,-1.0676100850105286,2.8381042182445526,0.8392798
gp25,h_d3_opp,h_d3_opp >= 3.822,tt_home_under,216,13.668082654476166,2.2516057,473,-2.1593229845166206,3.6574766039848328,0.83750814
all,h_s2d_own,h_s2d_own <= 109.1,fg_spread_dog,231,8.358381688594818,2.1963837,272,1.1711162514984608,4.851188510656357,0.83746684
veryLate,h_l3_atsm,h_l3_atsm <= -3.833,fg_ml_home,160,13.780969381332397,2.3003254,140,-5.816624686121941,7.1043461561203,0.8354186
all,d_l3_atsm,d_l3_atsm >= 13.43,fg_spread_dog,242,8.09471383690834,2.2051127,301,0.9075055830180645,4.5875780284404755,0.8331088
all,st_d_gp,st_d_gp >= 2,tt_home_under,136,10.297442972660065,2.0167215,301,-1.4732823707163334,4.513277485966682,0.82436496
veryLate,d_l5_atsm,d_l5_atsm <= -3.7,fg_spread_fav,157,20.387771725654602,2.7701592,148,12.22677007317543,6.423819065093994,0.8234803
stretch,t24_ml_home_price,t24_ml_home_price >= 2.647,fg_spread_fav,176,12.803325057029724,2.0945854,174,4.175031930208206,5.920552462339401,0.81843954
all,a_d5_h1m,a_d5_h1m >= 3.686,fg_spread_fav,467,7.106035947799683,2.4258986,466,-1.7081387341022491,3.6060549318790436,0.8154131
postdl,d_l3_margin,d_l3_margin <= -11.67,fg_spread_fav,175,14.55061137676239,2.2195451,220,6.707610934972763,5.226994678378105,0.81379664
gp25,a_d5_margin,a_d5_margin >= 5.252,h1_spread_fav,194,11.007684469223022,2.2497587,397,-2.9683250933885574,3.892894461750984,0.81311023
all,h_l3_opp,h_l3_opp <= 104,h1_total_under,150,13.291402161121368,2.3011906,256,-0.7963350974023342,4.848380014300346,0.8121151
postdl,a_l10_atsm,a_l10_atsm <= -2.2,fg_ml_dog,267,20.78959047794342,2.2702346,308,-15.06737619638443,6.836049258708954,0.8107999
veryLate,d_s2d_win,d_s2d_win < 0,fg_ml_fav,258,5.064987763762474,2.1884284,235,3.1058769673109055,3.2077375799417496,0.8092348
all,gbr_fav,gbr_fav <= -0.2895,fg_total_over,246,8.647453784942627,2.1224055,270,2.533259242773056,4.67747263610363,0.8054831
gp50,st_d_l10,st_d_l10 <= -0.2,fg_spread_fav,299,9.82535406947136,2.0049098,284,6.87151774764061,4.539636522531509,0.80352986
all,a_s2d_h1t,a_s2d_h1t <= 111.6,fg_ml_fav,475,3.5604625940322876,2.027263,493,-2.498495765030384,2.4175262078642845,0.8007938
all,h_d3_h1t,h_d3_h1t <= -8.691,fg_spread_fav,234,12.61635422706604,2.6002297,214,-0.09059148142114282,5.223602056503296,0.80044115
all,a_s2d_own,a_s2d_own <= 112.2,fg_total_over,690,3.759823739528656,2.2095807,659,0.814974308013916,2.95918770134449,0.79612005
veryLate,st_h_rank,st_h_rank <= 4,fg_spread_dog,128,8.871620148420334,2.04666,129,-8.244657516479492,6.621512770652771,0.7923432
postdl,h_d5_margin,h_d5_margin >= 5.53,fg_total_under,173,12.559115886688232,2.2048457,228,-4.5417603105306625,4.975723847746849,0.7880909
gp25,st_a_gb_1,st_a_gb_1 >= 17.5,tt_away_over,227,11.3149955868721,2.1002066,624,-0.484692957252264,2.9919229447841644,0.7870651
stretch,pair_l5_gtot_vs_line,pair_l5_gtot_vs_line <= -4.9,h1_spread_dog,124,15.65428078174591,2.2054281,200,0.2985533094033599,5.313371866941452,0.7866796
postdl,st_a_gp,st_a_gp <= 62,fg_total_under,283,11.30741462111473,2.5993884,362,-5.583683028817177,3.9338011294603348,0.7850898
all,h_d5_h1m,h_d5_h1m >= 3.844,tt_home_under,234,8.694327622652054,2.3880322,484,-2.6022275909781456,3.3843323588371277,0.7838626
all,d_l5_margin,d_l5_margin <= -15.2,fg_spread_fav,236,14.071902632713318,2.845564,291,-0.9406318888068199,4.373561590909958,0.7815093
gp25,rt_imp_total,rt_imp_total <= 449.5,fg_total_over,520,8.67617353796959,3.3823135,412,1.0225853882730007,3.65542508661747,0.7775064
early,rt_net_diff,rt_net_diff >= 1.013,fg_total_under,120,9.762678295373917,2.066328,162,-5.705082416534424,5.813498795032501,0.77707183
mid,d_l5_cover,d_l5_cover <= -0.2,h1_spread_fav,168,20.27933895587921,2.4714825,342,-4.6813372522592545,3.9903026074171066,0.77411634
all,gbr_h,gbr_h >= 0.1957,fg_spread_fav,492,5.927714332938194,2.216184,598,-2.2977376356720924,3.0164560303092003,0.77268064
mid,a_s2d_h1t,a_s2d_h1t >= 117.3,fg_total_under,178,7.254643738269806,2.0724707,261,3.890816494822502,4.478518292307854,0.75846994
all,h_s2d_h1t,h_s2d_h1t >= 119.6,fg_ml_dog,237,17.042909562587738,2.3135767,274,1.0586472228169441,7.093379646539688,0.75833803
all,a_d5_margin,a_d5_margin >= 7.497,fg_spread_away,236,15.68833589553833,3.2658708,279,-1.4166480861604214,4.326677694916725,0.75674134
veryLate,h_d5_opp,h_d5_opp >= 1.68,fg_ml_fav,157,9.4647116959095,2.5421293,199,3.153185173869133,3.255045786499977,0.75565827
all,a_gp_prior,a_gp_prior <= 8,h1_spread_home,133,12.857246398925781,2.0685217,269,-1.4872219413518906,4.393017292022705,0.75517404
gp50,t60_spread_home_point,t60_spread_home_point >= 2.5,fg_ml_fav,308,4.522819817066193,2.147791,336,3.189316764473915,2.5560669600963593,0.75117105
gp25,h_l3_own,h_l3_own >= 121.3,fg_total_under,351,7.693497836589813,2.2174726,339,-2.5581970810890198,3.887099027633667,0.7497778
all,a_l3_atsm,a_l3_atsm <= -9.333,fg_ml_dog,252,20.011591911315918,2.6952364,300,0.6630255375057459,6.697757542133331,0.74924594
gp50,st_h_gp,st_h_gp >= 72,fg_total_over,312,5.242224782705307,2.043511,317,4.797303676605225,4.006793349981308,0.7484931
veryLate,h_l5_h1m,h_l5_h1m >= 2.8,fg_total_under,159,5.66038079559803,2.0322518,183,-9.235379844903946,5.244489759206772,0.7472336
stretch,d_l10_opp,d_l10_opp >= 7.1,fg_spread_fav,226,14.897269010543823,2.7034242,209,3.177015110850334,4.922536015510559,0.7457819
gp25,a_s2d_h1t,a_s2d_h1t <= 112,fg_total_over,346,9.802749007940292,2.9785264,353,1.1393765918910503,3.7722162902355194,0.7426795
gp25,rt_imp_total,rt_imp_total >= 456.2,fg_total_under,520,6.107047572731972,2.3200111,781,-3.913337364792824,2.531958743929863,0.7412918
stretch,pair_l10_gtot_vs_line,pair_l10_gtot_vs_line < 0,fg_ml_home,502,2.855491079390049,2.1827974,475,-7.6875850558280945,3.343227505683899,0.7400464
gp25,h_s2d_h1t,h_s2d_h1t >= 119.6,fg_ml_dog,175,27.163824439048767,2.4882,161,1.6202164813876152,9.048832952976227,0.7370198
gp50,h_l3_gtot_vs_line,h_l3_gtot_vs_line <= -8.967,fg_ml_home,199,10.08368730545044,2.48981,187,-6.56270906329155,5.154728889465332,0.7346158
stretch,d_rest_days,d_rest_days >= 1,fg_ml_fav,304,4.07966822385788,2.115162,254,-0.05126449977979064,2.9389945790171623,0.7276528
gp25,a_streak_ats,a_streak_ats <= -2,h1_total_under,204,12.251736223697662,2.320056,441,-2.141416072845459,3.3091187477111816,0.7275579
stretch,st_days_to_deadline,st_days_to_deadline >= 57,fg_total_over,132,11.354498565196991,2.3005378,176,6.311475485563278,5.210305377840996,0.7254055
gp25,a_d5_h1m,a_d5_h1m >= 6.065,fg_spread_fav,172,12.11642324924469,2.175123,194,1.3403418473899364,4.967061430215836,0.7247199
all,a_l3_cover,a_l3_cover == 0,fg_spread_dog,292,5.953032895922661,2.0389428,336,0.08697690791450441,3.7670493125915527,0.72277975
all,a_s2d_gtot,a_s2d_gtot <= 224.7,fg_total_over,691,4.719829559326172,2.4755464,534,0.8284087292850018,2.9726222157478333,0.7199025
gp25,pair_l3_gtot_vs_line,pair_l3_gtot_vs_line <= -9.667,fg_ml_home,176,12.827526032924652,2.3440676,163,-2.6517361402511597,5.765466392040253,0.7176108
gp50,h_l3_gtot_vs_line,h_l3_gtot_vs_line <= -8.967,fg_spread_home,196,7.131326198577881,2.1980398,184,3.7981491535902023,5.049822106957436,0.7175896
postdl,a_l10_margin,a_l10_margin >= 6.1,fg_ml_fav,180,6.394367665052414,2.1005914,237,3.102179989218712,2.905149757862091,0.7153793
veryLate,a_l10_atsm,a_l10_atsm >= 1.885,fg_spread_fav,156,16.264380514621735,2.2213469,158,11.2030029296875,5.400052294135094,0.71524614
postdl,h_gp_prior,h_gp_prior <= 63,fg_total_under,276,11.36363074183464,2.5768237,382,-6.029088050127029,3.488396108150482,0.71517134
gp50,gbr_fav,gbr_fav <= -0.4,fg_total_over,199,8.405668288469315,2.099539,210,5.464838072657585,4.6743277460336685,0.7107061
all,d_s2d_oum,d_s2d_oum <= -2.07,fg_total_under,684,8.573786169290543,3.6687996,711,-4.396025836467743,2.5372013449668884,0.7088398
gp25,h_l10_gtot_vs_line,h_l10_gtot_vs_line <= -10,fg_ml_home,181,12.63626217842102,2.352814,170,-2.912219613790512,5.5049829185009,0.6997471
gp50,h2h_days,h2h_days >= 75.2,h1_total_under,144,12.625783681869507,2.064435,248,-2.141338028013706,4.235563427209854,0.69823456
all,a_d5_oum,a_d5_oum <= -9.903,h1_spread_dog,121,10.353493690490723,2.13864,196,2.429164946079254,4.751025885343552,0.6963605
gp50,h_d3_margin,h_d3_margin >= 7.176,fg_total_under,195,10.629364103078842,2.0353181,220,-5.409392714500427,4.4580526649951935,0.6937383
gp50,pair_l10_gtot_vs_line,pair_l10_gtot_vs_line < 0,tt_away_under,204,3.7870172411203384,2.0252197,399,-4.203193634748459,3.285842388868332,0.69024837
late,d_rest_days,d_rest_days >= 1,fg_ml_fav,173,9.494604915380478,2.6148996,151,-1.5234213322401047,3.7617914378643036,0.68984085
all,a_gp_prior,a_gp_prior >= 75,fg_total_over,261,8.250338584184647,2.1189466,226,2.220040000975132,4.364253580570221,0.6875868
mid,h_s2d_margin,h_s2d_margin < 0,fg_spread_dog,365,3.0845491215586662,2.0586958,427,2.450410835444927,3.1722597777843475,0.68673986
all,h_alt_m,h_alt_m >= 331,fg_ml_home,331,8.828310668468475,2.2899826,332,-2.98187043517828,3.8778744637966156,0.68540615
gp25,gbr_h,gbr_h >= 0.1765,fg_spread_fav,519,7.038147747516632,2.5662887,625,-1.0242004878818989,2.6025190949440002,0.6815594
all,d_l5_atsm,d_l5_atsm <= -4.6,fg_spread_fav,691,5.000078305602074,2.3709593,674,-2.820560336112976,2.4936333298683167,0.67813313
mid,d_gp_prior,d_gp_prior <= -2,fg_total_over,175,15.636366605758667,2.3791904,156,-3.3526133745908737,5.142691358923912,0.67357457
all,h_s2d_cover,h_s2d_cover >= 0.6,fg_spread_fav,266,8.384832739830017,2.049349,281,-1.4905892312526703,3.8236044347286224,0.6713957
gp25,h_km_7d,h_km_7d <= 1972,tt_home_under,263,11.239687353372574,2.0667942,464,-2.8625283390283585,2.95427143573761,0.6700177
postdl,rt_imp_margin,rt_imp_margin <= -1.303,h1_total_over,121,14.94535207748413,2.45685,282,0.0749349594116211,3.802395239472389,0.66963243
gp25,d_d5_h1t,d_d5_h1t > 0,fg_ml_home,858,1.9188780337572098,2.1559782,851,-6.076109781861305,2.341092750430107,0.6658004
postdl,h_s2d_over,h_s2d_over <= 0.4392,tt_away_over,123,16.563503444194794,2.2360198,176,1.4281592331826687,4.75558377802372,0.6644012
postdl,h2h_days,h2h_days >= 76,h1_total_under,138,13.340991735458374,2.0012672,242,-1.2998081743717194,4.073347896337509,0.6632007
mid,a_s2d_h1t,a_s2d_h1t <= 111.8,fg_total_over,175,14.55022394657135,2.2285886,203,-4.0748633444309235,4.420441389083862,0.6604601
gp25,st_h_gp,st_h_gp >= 76,fg_total_over,192,10.363036394119263,2.3001118,193,1.8930835649371147,4.525923356413841,0.65887547
postdl,pair_l10_margin_vs_line,pair_l10_margin_vs_line >= 3.385,fg_spread_fav,259,10.567393898963928,2.0282497,294,5.128059908747673,3.647443652153015,0.6564698
veryLate,d_l5_h1m,d_l5_h1m <= -4.2,fg_spread_fav,158,14.793062210083008,2.041634,148,10.920587927103043,5.117637291550636,0.65603864
stretch,d_d5_over,d_d5_over >= 0.1742,tt_home_under,170,14.39523994922638,2.022616,280,-5.28588704764843,3.7049878388643265,0.653246
veryLate,d_streak_ats,d_streak_ats < 0,fg_ml_home,218,8.313526958227158,2.0086598,203,-8.315055072307587,4.605916142463684,0.65219885
stretch,st_a_gb_1,st_a_gb_1 >= 16.5,tt_away_over,209,11.792391538619995,2.4306307,568,0.040316497324965894,2.586587518453598,0.6493397
stretch,a_d5_over,a_d5_over <= -0.1283,tt_home_under,175,14.3983855843544,2.0525863,254,-5.139341205358505,3.851533681154251,0.64678735
stretch,pair_l10_gtot_vs_line,pair_l10_gtot_vs_line >= 5.3,fg_ml_away,231,20.638437569141388,2.1142988,256,-0.421999953687191,5.389404296875,0.6457004
all,d_s2d_oum,d_s2d_oum <= -2.07,tt_away_under,357,2.9411913827061653,2.6547768,715,-3.796546533703804,2.2940780967473984,0.6452165
gp25,pair_l5_margin_vs_line,pair_l5_margin_vs_line >= 6.8,h1_spread_away,185,11.055583506822586,2.006912,384,0.8018821477890015,3.1293481588363647,0.642125
all,h_l10_opp,h_l10_opp >= 119.5,fg_spread_away,443,5.599265918135643,2.2502315,444,-2.833971008658409,2.909354865550995,0.6419172
gp25,gbr_a,gbr_a <= -0.1022,tt_away_under,189,6.891457736492157,2.4010289,326,-3.159339725971222,3.369283676147461,0.6397009
stretch,st_a_gp,st_a_gp >= 71,fg_total_over,348,3.1325284391641617,2.1277232,342,4.393460601568222,3.2922904938459396,0.63895833
all,h_d3_cover,h_d3_cover <= -0.1553,fg_spread_fav,702,6.075859442353249,2.68835,687,-2.987103909254074,2.3270897567272186,0.6389163
all,d_l10_h1t,d_l10_h1t <= -9.4,fg_total_under,216,9.59596261382103,2.2190697,198,-2.600071206688881,4.33315597474575,0.63884467
gp50,d_l10_opp,d_l10_opp >= 7.2,fg_spread_fav,198,19.577033817768097,3.069935,184,6.8109869956970215,4.479105770587921,0.6381489
gp25,h_d3_opp,h_d3_opp >= 3.822,fg_ml_fav,525,3.2241452485322952,2.5608122,476,-2.569393813610077,1.9427280873060226,0.6377764
stretch,rt_imp_total,rt_imp_total >= 456.9,fg_ml_home,343,6.055326014757156,2.3445518,443,-8.04874524474144,2.9820673167705536,0.6374785
gp50,h_l3_h1t,h_l3_h1t >= 119,h1_spread_home,122,12.354739010334015,2.0890172,300,-0.25960239581763744,3.4994348883628845,0.6350922
postdl,h_l3_gtot_vs_line,h_l3_gtot_vs_line <= -8.667,fg_spread_home,174,9.716606140136719,2.4899094,192,3.4504983574151993,4.362854361534119,0.6333732
all,a_adj_tempo_pts,a_adj_tempo_pts <= 220.9,fg_total_over,239,14.229433238506317,2.9960124,200,2.1262770518660545,4.270490258932114,0.6329305
veryLate,h_d3_atsm,h_d3_atsm >= 4.038,fg_spread_dog,157,7.036035507917404,2.0255594,155,-10.059727728366852,4.806442558765411,0.6304503
mid,h_adj_def,h_adj_def >= 114.5,fg_ml_away,183,11.381376534700394,2.1819878,391,6.826870888471603,4.348423331975937,0.6271438
all,h_s2d_win,h_s2d_win >= 0.6267,tt_away_over,281,10.432758182287216,2.1739755,504,-1.2526029720902443,2.653111331164837,0.62706226
gp50,h_d3_h1m,h_d3_h1m >= 3.499,fg_total_under,298,8.267224580049515,2.0888512,302,-6.436225026845932,3.4312203526496887,0.62559205
all,a_s2d_h1t,a_s2d_h1t <= 109.9,tt_home_over,151,14.681422710418701,2.7385132,326,-0.9432848542928696,3.288755565881729,0.62550294
postdl,a_d5_over,a_d5_over <= -0.1249,tt_home_under,142,16.94044917821884,2.1660116,215,-5.611424148082733,4.03110533952713,0.6228614
all,a_d3_over,a_d3_over <= -0.1528,h1_spread_dog,347,3.969050571322441,2.3743587,735,-0.1292929402552545,2.1925680339336395,0.6223225
veryLate,d_l10_atsm,d_l10_atsm > 0,fg_spread_dog,265,3.7506163120269775,2.0708942,247,-11.11067309975624,3.7554971873760223,0.6218379
veryLate,d_l10_atsm,d_l10_atsm < 0,fg_spread_fav,252,12.124700099229813,2.134274,228,9.703663736581802,3.900713101029396,0.62064105
all,h_s2d_cover,h_s2d_cover >= 0.6,tt_home_over,147,13.159286975860596,2.5041203,287,-0.7593387737870216,3.472701460123062,0.6197226
mid,st_h_gb_10,st_h_gb_10 < 0,fg_spread_fav,523,6.985951215028763,2.1140609,512,-5.655659735202789,2.611992508172989,0.619453
stretch,pair_l5_margin_vs_line,pair_l5_margin_vs_line >= 3.8,h1_total_over,172,9.693047404289246,2.159925,332,-0.7068051025271416,3.2395899295806885,0.6190202
stretch,d_l5_win,d_l5_win <= -0.4,fg_spread_fav,182,14.338786900043488,2.3470702,188,2.5453930720686913,4.290913790464401,0.61656445
veryLate,st_a_l10,st_a_l10 >= 0.7,fg_ml_fav,134,7.631409913301468,2.027123,144,3.0144579708576202,3.1163187697529793,0.6154105
gp50,h_s2d_over,h_s2d_over <= 0.44,tt_away_over,135,17.343083024024963,2.3803968,181,1.7775002866983414,4.309043288230896,0.6105234
gp25,st_d_playin_edge,st_d_playin_edge >= 15,tt_away_over,124,15.559083223342896,2.0542114,227,0.35411298740655184,3.830729052424431,0.6078022
gp50,h_gp_prior,h_gp_prior >= 77,fg_total_over,204,12.293548882007599,2.7075033,165,5.299733579158783,4.509223252534866,0.607722
gp25,rt_imp_total,rt_imp_total >= 458.7,fg_total_under,346,7.601774483919144,2.1837473,567,-4.022142291069031,2.423153817653656,0.60447675
veryLate,d_l3_atsm,d_l3_atsm >= 6.167,fg_spread_dog,158,9.978311508893967,2.419726,151,-10.206974297761917,4.659195989370346,0.6031992
all,gbr_fav,gbr_fav <= -0.2895,tt_away_over,127,17.270225286483765,2.289493,271,-0.42810398153960705,3.4776102751493454,0.60270596
