key,family,phase,market,note,n,win,base_win,edge,roi,base_roi,z,seasons_pos,by_season,disc_roi,disc_n,val_roi,val_n,search_p,tier
m8_bigline_h1_over,half,all,h1_total_over,,1116,51.16487455197133,50.421998366457935,0.742876185513397,-2.4289841237754946,-3.840378850056715,0.4944621163639879,1,  ./-0/-8/+1,-0.25580390365487543,342,-3.3892265466194877,774,1.0,-
m8_h1_share_hi,half,all,h1_total_under,the 1H total is a bigger share of the game total than usual,2036,49.950884086444006,49.578001633542065,0.3728824529019459,-4.578318386909144,-5.310988353761628,0.34618995780333744,0,  ./-5/-6/-3,-4.973353730008137,649,-4.393474884622736,1387,1.0,-
m4_both_clinched_over,clinch,veryLate,fg_total_over,,219,54.794520547945204,53.90781563126252,0.886704916682679,4.61370630724863,2.917540206811862,0.26376248353534504,2,-11/+21/+20/-11,9.383785151906862,89,1.348036944367224,130,1.0,-
m2_dead_h_h1_over,half,gp50,h1_total_over,,245,51.02040816326531,50.51903114186851,0.5013770213967983,-2.70211635679168,-3.6668343075605856,0.15837864559791143,1,  ./-6/-13/+11,-5.824016979006679,85,-1.0436066512399622,160,1.0,-
m1_tank_a_tt_under,teamtotal,gp50,tt_away_under,,223,48.87892376681614,48.38487972508591,0.494044041730235,-7.2582891556330535,-8.212812764957318,0.1503303606630221,0,  ./-15/-1/-6,-14.81381757055375,71,-3.72906206708457,152,1.0,-
m6_away_longtrip_home,load,all,fg_spread_home,,1001,50.54945054945055,50.34609120521173,0.20335934423881818,-3.4431669118461197,-3.8500113709434873,0.13480236031095072,1,-0/+4/-9/-9,2.136735945050373,516,-9.379723353410224,485,1.0,-
m6_away_tired_home,load,all,fg_spread_home,,3870,50.3875968992248,50.34609120521173,0.041505694013077576,-3.7705610111513743,-3.8500113709434873,0.05176108876752513,0,-2/-6/-6/-0,-4.31969604471671,1942,-3.2174384825290296,1928,1.0,-
m5_gb6_20plus_fav,depth,gp50,fg_spread_fav,home 20-99 games out of the 6 seed,178,52.80898876404494,52.650727650727646,0.15826111331729287,0.7973385221864809,0.5148460130207324,0.03953925834759897,2,  ./-19/+19/+8,-14.630729926782553,76,12.292762072398707,102,1.0,-
m4_clinched_over,clinch,veryLate,fg_total_over,bench units and no defence,623,53.93258426966292,53.90781563126252,0.024768638400396448,2.964382018846934,2.917540206811862,0.01228571105920652,2,-6/+16/+3/-2,6.437778176493405,278,0.16552946283035805,345,1.0,-
m4_clinched_under,clinch,veryLate,fg_total_under,,623,46.06741573033708,46.09218436873748,-0.024768638400396448,-12.046372194810493,-11.999933515441592,-0.01217947147515115,0,-3/-25/-12/-7,-15.526972361504729,278,-9.241714669184416,345,1.0,-
m3_bubble_home_ml,playin,gp50,fg_ml_home,,124,50.806451612903224,54.25641025641026,-3.449958643507034,-11.63531510098608,-10.36991973368165,-0.13733457588081757,0,-6/  ./-21/  .,-7.733851334157079,86,-20.464943625914863,38,1.0,-
m8_h1_share_lo,half,all,h1_total_over,,628,50.15923566878981,50.421998366457935,-0.26276269766811744,-4.363127037045382,-3.840378850056715,-0.13738040515679134,0,  ./-2/-10/-2,-1.6627550387773156,126,-5.04090965015649,502,1.0,-
m4_clinched_home_dog,clinch,veryLate,fg_spread_away,,209,48.803827751196174,49.95004995004995,-1.1462221988537802,-6.828474756751186,-4.647534811308621,-0.3303311854627067,0,-10/-3/-1/-14,-5.580653967750737,93,-7.828882803104993,116,1.0,-
m6_tired_only_fav,load,gp50,fg_spread_fav,CONTROL: load without the motivation story,796,51.75879396984925,52.650727650727646,-0.8919336808783984,-1.1912874299556915,0.5148460130207324,-0.5049880618579702,3,+0/+2/-9/+2,0.8278780105997285,390,-3.1308798482232123,406,1.0,-
m6_away_longtrip_over,load,all,fg_total_over,,1009,49.85133795837463,50.70193285859613,-0.8505949002215019,-4.836697350092459,-3.2059075332328733,-0.5427395070540992,1,-10/-11/+9/-6,-10.58900392703508,521,1.304597171602428,488,1.0,-
m1_tank_h_tt_under,teamtotal,gp50,tt_home_under,the team that has quit should score under its own posted number,232,47.8448275862069,49.62199312714777,-1.7771655409408726,-9.464706172123154,-5.953221609188742,-0.5643295468612403,1,  ./-2/+6/-33,-2.099764489390263,81,-13.415436478754705,151,1.0,-
m3_bubble_home_back,playin,gp50,fg_spread_home,home is on the play-in bubble and the visitor is not,120,46.666666666666664,49.94802494802495,-3.281358281358282,-10.888111492087022,-4.611436235160801,-0.7200589348117217,0,-3/  ./-25/  .,-5.658637099543733,85,-23.588263588263576,35,1.0,-
m9_justafter_dl_over,deadline,all,fg_total_over,"the two weeks right after the deadline, new rotations",444,48.873873873873876,50.70193285859613,-1.8280589847222584,-6.688112985895857,-3.2059075332328733,-0.768765239618268,1,-14/-13/+11/-12,-13.275171990768314,218,-0.3342242112843681,226,1.0,-
m7_tt_away_hi,teamtotal,all,tt_away_under,,632,46.99367088607595,48.61788617886179,-1.624215292785841,-10.649504615041353,-7.54270369236876,-0.8201313823574784,0,  ./-5/-10/-15,-4.867232864840902,195,-13.22969452645803,437,1.0,-
m7_bigfav_opp_tt_over,teamtotal,all,tt_away_over,"garbage time inflates the LOSING side's total, which is the classic mispricing",903,49.6124031007752,51.392268180589355,-1.779865079814158,-6.077754825049308,-3.1499087547006153,-0.9324396482650794,1,  ./+2/-12/-8,1.976396930288234,286,-9.811121765124732,617,1.0,-
m4_clinched_away_fade,clinch,veryLate,fg_spread_home,,200,45.0,50.049950049950056,-5.049950049950053,-14.05635083853877,-4.4256073519778365,-1.4264720760755696,1,-18/-10/-33/+5,-14.260025203668715,98,-13.860663703413923,102,1.0,-
m8_bigline_h1_dog,half,all,h1_spread_dog,,1116,47.67025089605735,50.12271611671666,-2.4524652206593114,-8.88476556798331,-4.275414765581566,-1.6123675633020114,0,  ./-8/-9/-9,-8.371179298662392,342,-9.111699035822783,774,1.0,-
m8_tight_h1_fav,half,all,h1_spread_fav,,871,46.842709529276696,49.87728388328333,-3.034574354006642,-10.542876457065798,-4.932817992431052,-1.7371351780438937,0,  ./-10/-10/-12,-10.10334165806798,312,-10.78819820534365,559,1.0,-
m10_final2wk_under,fatigue,all,fg_total_under,,273,43.223443223443226,49.29806714140387,-6.074623917960642,-17.476350809684142,-5.875916501448264,-2.007968025847631,0,-14/-21/-25/-10,-17.581086645834844,139,-17.36770691994572,134,1.0,-
m10_final2wk_dog,fatigue,all,fg_spread_dog,,274,43.79562043795621,49.95928338762215,-6.163662949665944,-16.39914632615362,-4.565055487379154,-2.0508975189140872,1,+4/-13/-25/-33,-4.5571545571545515,140,-28.771376532570557,134,1.0,-
