market,model,mode,cut,venue,n,win,roi,blind_roi,delta
player_assists,mlp,under,top100%,best,43213,52.8151250781015,-2.603864918629507,-2.603864918629507,0.0
player_assists,mlp,under,top25%,cons,10772,51.308949127367256,-5.187515992459603,-5.2400634803230135,0.05254748786341068
player_assists,mlp,under,top25%,best,10804,52.72121436504998,-2.3780996999842996,-2.603864918629507,0.22576521864520727
player_assists,mlp,under,top10%,cons,4309,50.75423532142028,-5.473300502703621,-5.2400634803230135,-0.2332370223806075
player_assists,mlp,under,top10%,best,4322,52.1749190189727,-2.869948205546282,-2.603864918629507,-0.2660832869167753
player_assists,mlp,under,top5%,cons,2155,50.48723897911833,-5.608820721610793,-5.2400634803230135,-0.36875724128777954
player_assists,mlp,under,top5%,best,2161,52.05923183711245,-2.8956849781355887,-2.603864918629507,-0.2918200595060818
player_assists,stack,mkt,top100%,cons,35495,52.7031976334695,-3.840726916429644,-4.797830349258141,0.9571034328284971
player_assists,stack,mkt,top100%,best,35622,53.711189714221554,-1.5124503007121721,-2.153497306871278,0.6410470061591058
player_assists,stack,mkt,top25%,cons,8890,54.43194600674916,-2.7152074389033967,-5.280648176259748,2.5654407373563517
player_assists,stack,mkt,top25%,best,8922,55.021295673615775,-0.794065615917583,-2.8887723077976286,2.0947066918800457
player_assists,stack,mkt,top10%,cons,3550,55.54929577464789,-1.5644098906449868,-5.065680738905786,3.5012708482607993
player_assists,stack,mkt,top10%,best,3563,55.8798765085602,-0.07120431423053425,-3.0489882022987214,2.977783888068187
player_assists,stack,mkt,top5%,cons,1775,55.267605633802816,-2.853841183890759,-3.5668862168218047,0.7130450329310456
player_assists,stack,mkt,top5%,best,1783,55.63656758272574,-1.5407572618977647,-1.527867722364202,-0.012889539533562644
player_assists,stack,abs,top100%,cons,35495,55.82476405127482,-5.3697899405864575,-4.797830349258141,-0.5719595913283166
player_assists,stack,abs,top100%,best,35622,56.02155971029139,-3.2625204545257134,-2.153497306871278,-1.1090231476544354
player_assists,stack,abs,top25%,cons,9306,61.17558564367075,-4.389182247450448,-6.417456319863479,2.0282740724130317
player_assists,stack,abs,top25%,best,9313,61.204767529260174,-3.1588682308625065,-4.42749734059525,1.2686291097327431
player_assists,stack,abs,top10%,cons,3834,62.310902451747516,-5.630558841105358,-6.791552340045345,1.1609934989399866
player_assists,stack,abs,top10%,best,3835,62.32073011734028,-4.740734150077094,-5.623612204928442,0.8828780548513482
player_assists,stack,abs,top5%,cons,1814,65.10474090407938,-3.9098112428070033,-7.238987972087083,3.3291767292800793
player_assists,stack,abs,top5%,best,1814,65.10474090407938,-3.261721673059095,-6.30069929683353,3.038977623774435
player_assists,stack,under,top100%,cons,35495,51.48330750809973,-4.797830349258141,-4.797830349258141,0.0
player_assists,stack,under,top100%,best,35622,53.1497389253832,-2.153497306871278,-2.153497306871278,0.0
player_assists,stack,under,top25%,cons,8876,53.94321766561514,-3.1434692190594906,-4.797830349258141,1.6543611301986503
player_assists,stack,under,top25%,best,8906,54.78329216258702,-0.9263183303343,-2.153497306871278,1.2271789765369778
player_assists,stack,under,top10%,cons,3550,55.52112676056338,-1.0081371690185976,-4.797830349258141,3.789693180239543
player_assists,stack,under,top10%,best,3566,56.05720695457095,0.8161188375394932,-2.153497306871278,2.969616144410771
player_assists,stack,under,top5%,cons,1775,55.49295774647888,-2.0564681375530403,-4.797830349258141,2.7413622117051006
player_assists,stack,under,top5%,best,1782,56.060606060606055,-0.3128044265421686,-2.153497306871278,1.8406928803291094
player_blocks,qreg,mkt,top100%,cons,37428,54.48594635032597,-3.277939887042737,-3.3138795169459536,0.03593962990321664
player_blocks,qreg,mkt,top100%,best,37492,54.69966926277606,-2.1309509728718727,-2.3076021075439495,0.17665113467207672
player_blocks,qreg,mkt,top25%,cons,9357,54.66495671689644,-0.35218655891088235,-2.0050493330862245,1.652862774175342
player_blocks,qreg,mkt,top25%,best,9373,54.89171023151606,0.9761586713775632,-0.9014735363799811,1.8776322077575442
player_blocks,qreg,mkt,top10%,cons,3743,52.337697034464334,-1.030734522980291,-3.169345664621323,2.1386111416410323
player_blocks,qreg,mkt,top10%,best,3750,52.45333333333333,0.22739355087280275,-2.019722153345744,2.2471157042185466
player_blocks,qreg,mkt,top5%,cons,1872,52.56410256410257,-1.265083291591742,-4.217925731442932,2.95284243985119
player_blocks,qreg,mkt,top5%,best,1875,52.74666666666666,0.1703017298380534,-3.0928219985961913,3.2631237284342447
player_blocks,qreg,abs,top100%,cons,37428,66.15635353211499,-4.003878954614446,-3.3138795169459536,-0.6899994376684928
player_blocks,qreg,abs,top100%,best,37492,66.21679291582204,-3.0615228510559223,-2.3076021075439495,-0.7539207435119728
player_blocks,qreg,abs,top25%,cons,9357,81.81040931922625,-1.7795047342643482,-1.7245042753408157,-0.05500045892353245
player_blocks,qreg,abs,top25%,best,9373,81.7987837405313,-1.3650607696455062,-1.3254891372370539,-0.039571632408452295
player_blocks,qreg,abs,top10%,cons,3743,84.66470745391396,-3.397921648950396,-3.327790737916466,-0.07013091103392988
player_blocks,qreg,abs,top10%,best,3750,84.66666666666667,-3.0501718521118164,-2.979505182902018,-0.07066666920979836
player_blocks,qreg,abs,top5%,cons,1872,85.57692307692307,-2.787909478458584,-2.787909478458584,0.0
player_blocks,qreg,abs,top5%,best,1875,85.6,-2.3917328262329103,-2.3917328262329103,0.0
player_blocks,qreg,under,top100%,cons,37428,64.47044993053329,-3.3138795169459536,-3.3138795169459536,0.0
player_blocks,qreg,under,top100%,best,37492,64.70447028699456,-2.3076021075439495,-2.3076021075439495,0.0
player_blocks,qreg,under,top25%,cons,9357,65.04221438495244,0.18429100048443925,-3.3138795169459536,3.4981705174303928
player_blocks,qreg,under,top25%,best,9373,65.27259148618371,1.2889859733085018,-2.3076021075439495,3.5965880808524515
player_blocks,qreg,under,top10%,cons,3743,64.38685546353192,0.8140681740946544,-3.3138795169459536,4.127947691040608
player_blocks,qreg,under,top10%,best,3750,64.61333333333333,1.9023789978027343,-2.3076021075439495,4.209981105346683
player_blocks,qreg,under,top5%,cons,1872,63.942307692307686,-0.08408705520833659,-3.3138795169459536,3.229792461737617
player_blocks,qreg,under,top5%,best,1875,64.10666666666667,1.0485723431905112,-2.3076021075439495,3.3561744507344606
player_blocks,resid,mkt,top100%,cons,37428,59.415410922304154,-4.85650993182107,-3.3138795169459536,-1.5426304148751164
player_blocks,resid,mkt,top100%,best,37492,59.65272591486184,-3.753413911958546,-2.3076021075439495,-1.4458118044145967
player_blocks,resid,mkt,top25%,cons,9357,54.14128459976488,-6.063406846074068,-3.5510389292942124,-2.512367916779856
player_blocks,resid,mkt,top25%,best,9374,54.49114572221036,-4.253892736290471,-2.0155407598030344,-2.2383519764874364
player_blocks,resid,mkt,top10%,cons,3743,48.11648410366017,-5.8704987490779095,-4.157714696609493,-1.7127840524684164
player_blocks,resid,mkt,top10%,best,3750,48.586666666666666,-3.8398642508188883,-2.0068990325927736,-1.8329652182261147
player_blocks,resid,mkt,top5%,cons,1872,43.269230769230774,-8.868327297461338,-3.0014146469597125,-5.866912650501625
player_blocks,resid,mkt,top5%,best,1876,43.81663113006397,-6.842714065173541,-1.2751685530900447,-5.5675455120834965
player_blocks,resid,abs,top100%,cons,37428,64.21128566848348,-4.9608376567099,-3.3138795169459536,-1.6469581397639468
player_blocks,resid,abs,top100%,best,37492,64.33372452789928,-3.982515796696276,-2.3076021075439495,-1.6749136891523264
player_blocks,resid,abs,top25%,cons,9777,74.28659097882786,-3.580985533090119,-3.538135257103307,-0.04285027598681168
player_blocks,resid,abs,top25%,best,9786,74.31023911710606,-2.714197928740304,-2.6300931680965056,-0.08410476064379857
player_blocks,resid,abs,top10%,cons,4518,78.95086321381142,-2.790030479536694,-2.3482366756508446,-0.44179380388584955
player_blocks,resid,abs,top10%,best,4519,78.95552113299402,-1.9470666752211894,-1.450553128191211,-0.4965135470299784
player_blocks,resid,abs,top5%,cons,2348,77.08688245315162,-2.7230486756085943,-3.132466177314875,0.4094175017062809
player_blocks,resid,abs,top5%,best,2349,77.09663686675181,-1.5133428137167406,-1.822300812902731,0.3089579991859903
player_blocks,resid,under,top100%,cons,37428,64.47044993053329,-3.3138795169459536,-3.3138795169459536,0.0
player_blocks,resid,under,top100%,best,37492,64.70447028699456,-2.3076021075439495,-2.3076021075439495,0.0
player_blocks,resid,under,top25%,cons,9364,68.8808201623238,-1.8931741059615745,-3.3138795169459536,1.420705410984379
player_blocks,resid,under,top25%,best,9383,68.92251945006927,-0.9373795448761815,-2.3076021075439495,1.370222562667768
player_blocks,resid,under,top10%,cons,3746,64.76241324079017,-2.020599160420977,-3.3138795169459536,1.2932803565249764
player_blocks,resid,under,top10%,best,3755,64.84687083888149,-0.547394187409138,-2.3076021075439495,1.7602079201348113
player_blocks,resid,under,top5%,cons,1872,61.111111111111114,-1.92249804480463,-3.3138795169459536,1.3913814721413236
player_blocks,resid,under,top5%,best,1875,61.28,-0.18738779067993164,-2.3076021075439495,2.120214316864018
player_blocks,ridge,mkt,top100%,cons,37428,55.70962915464358,-4.091236134796962,-3.3138795169459536,-0.7773566178510087
player_blocks,ridge,mkt,top100%,best,37492,56.049290515309934,-2.921689046328418,-2.3076021075439495,-0.6140869387844687
player_blocks,ridge,mkt,top25%,cons,9358,57.544347082709976,-2.145996899349003,0.02756740807926433,-2.1735643074282676
player_blocks,ridge,mkt,top25%,best,9373,58.1670756428038,-1.099889232371363,0.9639573354140094,-2.0638465677853723
player_blocks,ridge,mkt,top10%,cons,3748,57.817502668089645,-0.762657717808588,0.2845604747947278,-1.047218192603316
player_blocks,ridge,mkt,top10%,best,3755,58.641810918774965,-0.15876778273703096,0.9208741772190708,-1.0796419599561018
player_blocks,ridge,mkt,top5%,cons,1872,57.90598290598291,-1.0641796657672296,1.2179634637302823,-2.282143129497512
player_blocks,ridge,mkt,top5%,best,1877,59.030367607884926,-0.4475696326953398,1.8483633301521019,-2.2959329628474414
player_blocks,ridge,abs,top100%,cons,37428,66.41284599764882,-4.174587802269322,-3.3138795169459536,-0.8607082853233683
player_blocks,ridge,abs,top100%,best,37492,66.48885095487037,-3.2490130754363173,-2.3076021075439495,-0.9414109678923679
player_blocks,ridge,abs,top25%,cons,9603,81.13089659481412,-2.8249002615263175,-2.8249002615263175,0.0
player_blocks,ridge,abs,top25%,best,9603,81.16213683223992,-2.5175391752546337,-2.5175391752546337,0.0
player_blocks,ridge,abs,top10%,cons,4158,82.65993265993265,-4.342240992505256,-4.342240992505256,0.0
player_blocks,ridge,abs,top10%,best,4158,82.73208273208273,-4.022762854549964,-4.022762854549964,0.0
player_blocks,ridge,abs,top5%,cons,3105,83.47826086956522,-4.04795731899243,-4.04795731899243,0.0
player_blocks,ridge,abs,top5%,best,3105,83.47826086956522,-4.005731223286062,-4.005731223286062,0.0
player_blocks,ridge,under,top100%,cons,37428,64.47044993053329,-3.3138795169459536,-3.3138795169459536,0.0
player_blocks,ridge,under,top100%,best,37492,64.70447028699456,-2.3076021075439495,-2.3076021075439495,0.0
player_blocks,ridge,under,top25%,cons,9357,62.03911510099391,-0.0922480811290001,-3.3138795169459536,3.2216314358169535
player_blocks,ridge,under,top25%,best,9386,62.529298955891754,0.8951245519161327,-2.3076021075439495,3.2027266594600823
player_blocks,ridge,under,top10%,cons,3743,60.69997328346246,0.6906532808131086,-3.3138795169459536,4.004532797759063
player_blocks,ridge,under,top10%,best,3755,61.46471371504661,1.3939456361905236,-2.3076021075439495,3.701547743734473
player_blocks,ridge,under,top5%,cons,1882,61.795961742826776,2.302316493106319,-3.3138795169459536,5.616196010052272
player_blocks,ridge,under,top5%,best,1883,62.71906532129581,2.802370763242846,-2.3076021075439495,5.1099728707867955
player_blocks,clf,mkt,top100%,cons,37428,55.971465213209356,-4.684606331770932,-3.3138795169459536,-1.3707268148249785
player_blocks,clf,mkt,top100%,best,37492,56.24133148404993,-3.576467518400487,-2.3076021075439495,-1.2688654108565376
player_blocks,clf,mkt,top25%,cons,9357,55.19931602009191,-2.282312677700805,-1.6192648659739035,-0.6630478117269014
player_blocks,clf,mkt,top25%,best,9373,55.52117785127494,-0.9134172757330972,-0.24450323338265936,-0.6689140423504378
player_blocks,clf,mkt,top10%,cons,3743,50.52097248196634,-4.050579941785498,-1.1060795999293083,-2.94450034185619
player_blocks,clf,mkt,top10%,best,3750,50.77333333333334,-2.677697436014811,0.29085071563720705,-2.9685481516520182
player_blocks,clf,mkt,top5%,cons,1872,48.61111111111111,-3.220769890353211,-0.5863495998912388,-2.6344202904619722
player_blocks,clf,mkt,top5%,best,1875,48.85333333333333,-1.6651911799112955,1.1445729891459149,-2.8097641690572104
player_blocks,clf,abs,top100%,cons,37428,65.4135941006733,-4.382791077210325,-3.3138795169459536,-1.0689115602643717
player_blocks,clf,abs,top100%,best,37492,65.49663928304706,-3.4181820631510518,-2.3076021075439495,-1.1105799556071023
player_blocks,clf,abs,top25%,cons,9357,80.64550603826012,-2.6365524175598463,-2.625150397456557,-0.011402020103289168
player_blocks,clf,abs,top25%,best,9373,80.67854475621465,-2.1779768840615197,-2.159524826233763,-0.018452057827756718
player_blocks,clf,abs,top10%,cons,3743,84.55784130376703,-2.753648587863075,-2.708117588618016,-0.04553099924505899
player_blocks,clf,abs,top10%,best,3750,84.56,-2.3730785338083904,-2.325078535079956,-0.04799999872843452
player_blocks,clf,abs,top5%,cons,1872,85.09615384615384,-3.7200131477453766,-3.7200131477453766,0.0
player_blocks,clf,abs,top5%,best,1875,85.06666666666666,-3.358278210957845,-3.358278210957845,0.0
player_blocks,clf,under,top100%,cons,37428,64.47044993053329,-3.3138795169459536,-3.3138795169459536,0.0
player_blocks,clf,under,top100%,best,37492,64.70447028699456,-2.3076021075439495,-2.3076021075439495,0.0
player_blocks,clf,under,top25%,cons,9357,62.43454098535855,-0.28614427488660715,-3.3138795169459536,3.0277352420593466
player_blocks,clf,under,top25%,best,9373,62.81873466339486,1.0362520157356063,-2.3076021075439495,3.343854123279556
player_blocks,clf,under,top10%,cons,3743,57.70772107934812,-1.1409078566683444,-3.3138795169459536,2.172971660277609
player_blocks,clf,under,top10%,best,3750,58.18666666666667,0.36849135398864746,-2.3076021075439495,2.676093461532597
player_blocks,clf,under,top5%,cons,1872,55.608974358974365,-0.3931214412053426,-3.3138795169459536,2.920758075740611
player_blocks,clf,under,top5%,best,1875,55.946666666666665,1.2655572573343912,-2.3076021075439495,3.5731593648783404
player_blocks,mlp,mkt,top100%,cons,37428,57.09094795340387,-4.835250943125192,-3.3138795169459536,-1.5213714261792388
player_blocks,mlp,mkt,top100%,best,37492,57.36690493972048,-3.797044204467518,-2.3076021075439495,-1.4894420969235687
player_blocks,mlp,mkt,top25%,cons,9357,57.09094795340387,-2.2060782822505702,-1.9426353673108359,-0.2634429149397344
player_blocks,mlp,mkt,top25%,best,9373,57.793662648031585,-1.0580800862395239,-0.7904126310150105,-0.2676674552245134
player_blocks,mlp,mkt,top10%,cons,3743,54.234571199572535,-0.746255206959852,0.41928921286001775,-1.1655444198198697
player_blocks,mlp,mkt,top10%,best,3750,55.52,0.7658037344614664,2.0996833133697512,-1.333879578908285
player_blocks,mlp,mkt,top5%,cons,1872,52.45726495726496,-0.41677876670136416,-0.8111242045704117,0.3943454378690475
player_blocks,mlp,mkt,top5%,best,1875,54.24,1.0131945164998373,0.7312649536132813,0.281929562886556
player_blocks,mlp,abs,top100%,cons,37428,65.86779950838945,-3.791543721604885,-3.3138795169459536,-0.47766420465893145
player_blocks,mlp,abs,top100%,best,37492,66.02475194708204,-2.817424560107023,-2.3076021075439495,-0.5098224525630735
player_blocks,mlp,abs,top25%,cons,9357,80.56000854974886,-3.3105924927781913,-3.3225019428864293,0.011909450108237962
player_blocks,mlp,abs,top25%,best,9373,80.55051744372133,-2.9642864414712835,-2.980046551827622,0.015760110356338508
player_blocks,mlp,abs,top10%,cons,3743,84.42425861608336,-3.4590834606913616,-3.497674014203344,0.03859055351198215
player_blocks,mlp,abs,top10%,best,3750,84.39999999999999,-3.1757525126139323,-3.2142710304260254,0.038518517812093034
player_blocks,mlp,abs,top5%,cons,1872,86.21794871794873,-3.1511527796586356,-3.1511527796586356,0.0
player_blocks,mlp,abs,top5%,best,1875,86.24000000000001,-2.8338084983825684,-2.8338084983825684,0.0
player_blocks,mlp,under,top100%,cons,37428,64.47044993053329,-3.3138795169459536,-3.3138795169459536,0.0
player_blocks,mlp,under,top100%,best,37492,64.70447028699456,-2.3076021075439495,-2.3076021075439495,0.0
player_blocks,mlp,under,top25%,cons,9357,62.52003847386983,-0.7428073584937865,-3.3138795169459536,2.571072158452167
player_blocks,mlp,under,top25%,best,9373,63.11746505921263,0.34414741815656347,-2.3076021075439495,2.651749525700513
player_blocks,mlp,under,top10%,cons,3743,57.600854929201176,1.2090689576057518,-3.3138795169459536,4.522948474551706
player_blocks,mlp,under,top10%,best,3750,58.879999999999995,2.8134405326843264,-2.3076021075439495,5.121042640228276
player_blocks,mlp,under,top5%,cons,1872,54.32692307692307,0.10798958759022574,-3.3138795169459536,3.4218691045361793
player_blocks,mlp,under,top5%,best,1875,56.10666666666667,1.6974112383524576,-2.3076021075439495,4.005013345896407
player_blocks,stack,mkt,top100%,cons,29712,63.35487345180398,-3.010684960733901,-3.330219543037969,0.31953458230406806
player_blocks,stack,mkt,top100%,best,29773,63.54750948846271,-2.1087802541919403,-2.452854708092856,0.34407445390091596
player_blocks,stack,mkt,top25%,cons,7435,69.1324815063887,-0.8348374360346843,-0.9104615918886125,0.07562415585392823
player_blocks,stack,mkt,top25%,best,7445,69.29482874412358,0.032855614149146145,-0.08898972984606024,0.12184534399520638
player_blocks,stack,mkt,top10%,cons,2982,70.12072434607646,-0.7143461808192498,-0.8263805582569719,0.11203437743772204
player_blocks,stack,mkt,top10%,best,2986,70.2947086403215,0.010036843300504486,-0.10760824550978705,0.11764508881029154
player_blocks,stack,mkt,top5%,cons,1533,69.9934768427919,0.2553795570652234,-0.3426374521274156,0.598017009192639
player_blocks,stack,mkt,top5%,best,1534,70.27379400260756,1.1056051882180582,0.5307556053494847,0.5748495828685735
player_blocks,stack,abs,top100%,cons,29712,66.76763597199783,-4.657931280396096,-3.330219543037969,-1.3277117373581273
player_blocks,stack,abs,top100%,best,29773,66.83572364222617,-3.871924379557152,-2.452854708092856,-1.4190696714642956
player_blocks,stack,abs,top25%,cons,7482,82.43785084202085,-3.0455063718807502,-3.0455063718807502,0.0
player_blocks,stack,abs,top25%,best,7482,82.43785084202085,-2.877323117940638,-2.877323117940638,0.0
player_blocks,stack,abs,top10%,cons,3059,85.19123896698268,-3.930096752544601,-3.930096752544601,0.0
player_blocks,stack,abs,top10%,best,3059,85.19123896698268,-3.825588778133835,-3.825588778133835,0.0
player_blocks,stack,abs,top5%,cons,1686,87.01067615658363,-3.42332196829582,-3.42332196829582,0.0
player_blocks,stack,abs,top5%,best,1686,87.01067615658363,-3.2700550301643454,-3.2700550301643454,0.0
player_blocks,stack,under,top100%,cons,29712,64.72132471728594,-3.330219543037969,-3.330219543037969,0.0
player_blocks,stack,under,top100%,best,29773,64.97497732845196,-2.452854708092856,-2.452854708092856,0.0
player_blocks,stack,under,top25%,cons,7428,69.38610662358643,-0.8286662395756669,-3.330219543037969,2.501553303462302
player_blocks,stack,under,top25%,best,7445,69.50973807924782,-0.00927914862187618,-2.452854708092856,2.44357555947098
player_blocks,stack,under,top10%,cons,2972,70.39030955585464,-0.3517532011702115,-3.330219543037969,2.9784663418677573
player_blocks,stack,under,top10%,best,2978,70.55070517125588,0.35718458062294267,-2.452854708092856,2.810039288715799
player_blocks,stack,under,top5%,cons,1508,70.026525198939,0.11081072632766845,-3.330219543037969,3.4410302693656374
player_blocks,stack,under,top5%,best,1509,70.311464546057,0.9632716438010326,-2.452854708092856,3.416126351893889
player_points,qreg,mkt,top100%,cons,46518,50.70295369534373,-5.13960924171726,-3.794376711950159,-1.3452325297671006
player_points,qreg,mkt,top100%,best,46600,52.08798283261803,-1.9148078939433772,-0.30085729606161815,-1.6139505978817592
player_points,qreg,mkt,top25%,cons,11630,52.11521926053311,-2.6891024893763142,-2.925530617747549,0.2364281283712346
player_points,qreg,mkt,top25%,best,11650,53.17596566523605,0.2942335523760881,0.4242845594627151,-0.13005100708662698
player_points,qreg,mkt,top10%,cons,4652,52.12811693895099,-2.283220122522664,-1.7463783431647668,-0.5368417793578972
player_points,qreg,mkt,top10%,best,4660,53.261802575107296,0.7376349125808913,1.6646552060295072,-0.9270202934486159
player_points,qreg,mkt,top5%,cons,2326,53.1384350816853,-0.2915978329200121,-0.07769143591640534,-0.21390639700360678
player_points,qreg,mkt,top5%,best,2330,54.248927038626604,2.6912344934602666,3.497640201462185,-0.8064057080019182
player_points,qreg,abs,top100%,cons,46518,51.16729008125886,-4.928897882380199,-3.794376711950159,-1.1345211704300402
player_points,qreg,abs,top100%,best,46600,52.38841201716738,-1.7217007412419298,-0.30085729606161815,-1.4208434451803118
player_points,qreg,abs,top25%,cons,11630,52.84608770421324,-2.3918723691053057,-2.6795931653738636,0.28772079626855795
player_points,qreg,abs,top25%,best,11650,53.66523605150214,0.4058741929705051,0.6677066399815768,-0.26183244701107167
player_points,qreg,abs,top10%,cons,4652,53.654342218400686,-0.9784705558934298,-2.066414520746659,1.0879439648532294
player_points,qreg,abs,top10%,best,4660,54.52789699570816,1.9349374049722892,1.2851238480964955,0.6498135568757937
player_points,qreg,abs,top5%,cons,2326,54.77214101461737,1.014644491805768,0.6446191594196822,0.3700253323860858
player_points,qreg,abs,top5%,best,2330,55.493562231759654,3.728450679983704,4.2791735870132115,-0.5507229070295074
player_points,qreg,under,top100%,cons,46518,51.451051205984776,-3.794376711950159,-3.794376711950159,0.0
player_points,qreg,under,top100%,best,46600,53.17381974248927,-0.30085729606161815,-0.30085729606161815,0.0
player_points,qreg,under,top25%,cons,11630,53.241616509028376,-0.5895825787443388,-3.794376711950159,3.2047941332058203
player_points,qreg,under,top25%,best,11650,54.309012875536474,2.215410689939245,-0.30085729606161815,2.516267986000863
player_points,qreg,under,top10%,cons,4652,53.826311263972485,0.5105713806783753,-3.794376711950159,4.304948092628535
player_points,qreg,under,top10%,best,4660,54.89270386266094,3.4319925794274,-0.30085729606161815,3.732849875489018
player_points,qreg,under,top5%,cons,2326,54.47119518486673,1.982071588291552,-3.794376711950159,5.776448300241711
player_points,qreg,under,top5%,best,2330,55.751072961373396,5.237466337343142,-0.30085729606161815,5.538323633404761
player_points,resid,mkt,top100%,cons,46518,50.98671482006964,-4.771217378234764,-3.794376711950159,-0.9768406662846054
player_points,resid,mkt,top100%,best,46600,52.37768240343348,-1.4621700913097726,-0.30085729606161815,-1.1613127952481546
player_points,resid,mkt,top25%,cons,11630,50.85984522785899,-5.1410990548564355,-2.527161541419714,-2.6139375134367215
player_points,resid,mkt,top25%,best,11650,52.29184549356223,-1.5970782077363632,0.9845977075110177,-2.5816759152473807
player_points,resid,mkt,top10%,cons,4652,50.128976784178846,-6.466044722603809,-0.9126756791912679,-5.553369043412541
player_points,resid,mkt,top10%,best,4661,51.748551812915686,-2.5167293518915934,2.388511548556884,-4.905240900448478
player_points,resid,mkt,top5%,cons,2326,49.65606190885641,-7.319485218690986,-1.4841984031739566,-5.835286815517029
player_points,resid,mkt,top5%,best,2330,51.37339055793991,-3.0864238943664812,1.9497407096649957,-5.036164604031477
player_points,resid,abs,top100%,cons,46518,51.300571821660434,-4.717003964225641,-3.794376711950159,-0.9226272522754817
player_points,resid,abs,top100%,best,46600,52.55579399141631,-1.421872519628173,-0.30085729606161815,-1.121015223566555
player_points,resid,abs,top25%,cons,11633,51.29373334479498,-4.916361397277824,-2.611597903379619,-2.3047634938982053
player_points,resid,abs,top25%,best,11653,52.621642495494726,-1.396638797934164,0.8999734469916006,-2.2966122449257647
player_points,resid,abs,top10%,cons,4653,50.80593165699548,-5.709363831106678,-1.0959115946597753,-4.6134522364469035
player_points,resid,abs,top10%,best,4660,52.27467811158798,-1.9082344908571038,2.2833049195007193,-4.191539410357823
player_points,resid,abs,top5%,cons,2328,50.51546391752577,-6.440819226384573,-1.1598343752913458,-5.280984851093227
player_points,resid,abs,top5%,best,2330,52.06008583690988,-2.4499650574549072,2.325240291750994,-4.775205349205901
player_points,resid,under,top100%,cons,46518,51.451051205984776,-3.794376711950159,-3.794376711950159,0.0
player_points,resid,under,top100%,best,46600,53.17381974248927,-0.30085729606161815,-0.30085729606161815,0.0
player_points,resid,under,top25%,cons,11630,53.043852106620804,-1.1242094074767517,-3.794376711950159,2.6701673044734076
player_points,resid,under,top25%,best,11650,54.24034334763949,1.9064200507724745,-0.30085729606161815,2.2072773468340925
player_points,resid,under,top10%,cons,4652,52.9664660361135,-1.4220554282310596,-3.794376711950159,2.3723212837190992
player_points,resid,under,top10%,best,4660,54.248927038626604,1.796719633970138,-0.30085729606161815,2.097576930031756
player_points,resid,under,top5%,cons,2326,52.62252794496991,-1.9217671296356673,-3.794376711950159,1.8726095823144917
player_points,resid,under,top5%,best,2330,53.776824034334766,1.233050930653519,-0.30085729606161815,1.5339082267151372
player_points,ridge,mkt,top100%,cons,46518,51.55423706952148,-3.7843424461843163,-3.794376711950159,0.010034265765842765
player_points,ridge,mkt,top100%,best,46600,52.74463519313305,-0.7959005922206993,-0.30085729606161815,-0.49504329615908116
player_points,ridge,mkt,top25%,cons,11631,53.20264809560656,-0.9059819153523406,-1.138891693896147,0.23290977854380646
player_points,ridge,mkt,top25%,best,11650,53.97424892703862,1.5315128713206672,2.1937916503955366,-0.6622787790748694
player_points,ridge,mkt,top10%,cons,4652,53.26741186586415,-0.7520908978307237,-0.9481550134263568,0.19606411559563308
player_points,ridge,mkt,top10%,best,4660,53.96995708154506,1.5871120496880855,1.9393331272919292,-0.3522210776038437
player_points,ridge,mkt,top5%,cons,2328,54.20962199312714,0.9508388097753231,1.8137012765169964,-0.8628624667416733
player_points,ridge,mkt,top5%,best,2332,54.97427101200686,3.519081568431691,4.539003441714096,-1.0199218732824047
player_points,ridge,abs,top100%,cons,46518,52.10886108603121,-3.551640495798226,-3.794376711950159,0.24273621615193308
player_points,ridge,abs,top100%,best,46600,53.06866952789699,-0.6267440848596106,-0.30085729606161815,-0.3258867887979925
player_points,ridge,abs,top25%,cons,11645,53.602404465435804,-1.8843548161730637,-1.5878236391043756,-0.29653117706868803
player_points,ridge,abs,top25%,best,11657,54.053358497040406,0.3437578509395299,1.5301050478796243,-1.1863471969400945
player_points,ridge,abs,top10%,cons,4661,54.38747049989273,-0.920145400627773,-0.6230580732562055,-0.2970873273715674
player_points,ridge,abs,top10%,best,4660,54.87124463519313,1.356981946675051,2.163343383518923,-0.8063614368438721
player_points,ridge,abs,top5%,cons,2327,55.00644606789859,0.13989020070140332,-0.7934274876327745,0.9333176883341778
player_points,ridge,abs,top5%,best,2331,55.298155298155294,2.1342042381289894,1.4322710671377816,0.7019331709912078
player_points,ridge,under,top100%,cons,46518,51.451051205984776,-3.794376711950159,-3.794376711950159,0.0
player_points,ridge,under,top100%,best,46600,53.17381974248927,-0.30085729606161815,-0.30085729606161815,0.0
player_points,ridge,under,top25%,cons,11630,53.94668959587274,0.4130272688992764,-3.794376711950159,4.207403980849436
player_points,ridge,under,top25%,best,11650,54.87553648068669,3.137508162101451,-0.30085729606161815,3.438365458163069
player_points,ridge,under,top10%,cons,4652,55.15907136715391,2.600466733540529,-3.794376711950159,6.394843445490688
player_points,ridge,under,top10%,best,4660,55.68669527896996,4.765117160752095,-0.30085729606161815,5.065974456813714
player_points,ridge,under,top5%,cons,2326,55.88993981083406,3.997271617526959,-3.794376711950159,7.791648329477118
player_points,ridge,under,top5%,best,2330,56.39484978540773,6.090558654760598,-0.30085729606161815,6.391415950822217
