sport,season,week,market,away,home,raw_nums,away_open,home_open,away_close,away_price,home_close,home_price,bets_away,bets_home,money_away,money_home,tickets,away_move,home_move,money_minus_bets_away
cfb,2026,3,total,Portland State,Oregon,o64.5|u64.5|o71.5|-110|u71.5|-105,64.5,64.5,71.5,-110.0,71.5,-105.0,52.0,48.0,62.0,38.0,13813.0,7.0,7.0,10.0
cfb,2026,3,total,Coastal Car,Delaware,o57.5|u57.5|o55.5|-111|u55.5|+111,57.5,57.5,55.5,-111.0,55.5,111.0,62.0,38.0,65.0,35.0,22527.0,-2.0,-2.0,3.0
cfb,2026,3,total,UNC,Clemson,o44.5|u44.5|o44.5|-105|u44.5|-110,44.5,44.5,44.5,-105.0,44.5,-110.0,89.0,11.0,78.0,22.0,47866.0,0.0,0.0,-11.0
cfb,2026,3,total,Kent State,Ohio State,o56.5|u56.5|o59.5|+105|u59.5|-120,56.5,56.5,59.5,105.0,59.5,-120.0,78.0,22.0,87.0,13.0,19074.0,3.0,3.0,9.0
cfb,2026,3,total,Arizona St,Kansas,o56.5|u56.5|o50.5|-112|u50.5|-102,56.5,56.5,50.5,-112.0,50.5,-102.0,71.0,29.0,72.0,28.0,28126.0,-6.0,-6.0,1.0
cfb,2026,3,total,North Texas,Texas St,o63.5|u63.5|o62.5|-102|u62.5|+102,63.5,63.5,62.5,-102.0,62.5,102.0,48.0,52.0,53.0,47.0,26147.0,-1.0,-1.0,5.0
cfb,2026,3,total,Mercer,GA Tech,o60.5|u60.5|o58.5|+111|u58.5|-111,60.5,60.5,58.5,111.0,58.5,-111.0,54.0,46.0,46.0,54.0,5210.0,-2.0,-2.0,-8.0
cfb,2026,3,total,Akron,Minnesota,o47.5|u47.5|o48.5|-105|u47.5|+115,47.5,47.5,48.5,-105.0,47.5,115.0,73.0,27.0,60.0,40.0,9890.0,1.0,0.0,-13.0
cfb,2026,3,total,Tulane,K State,o50.5|u50.5|o49.5|-104|u49.5|+104,50.5,50.5,49.5,-104.0,49.5,104.0,81.0,19.0,81.0,19.0,16261.0,-1.0,-1.0,0.0
cfb,2026,3,total,Georgia,Arkansas,o55.5|u55.5|o54.5|+102|u54.5|-102,55.5,55.5,54.5,102.0,54.5,-102.0,68.0,32.0,72.0,28.0,52653.0,-1.0,-1.0,4.0
cfb,2026,3,total,Bowling Green,Iowa State,o47.5|u47.5|o43.5|-106|u43.5|+106,47.5,47.5,43.5,-106.0,43.5,106.0,86.0,14.0,84.0,16.0,12818.0,-4.0,-4.0,-2.0
cfb,2026,3,total,Buffalo,Penn State,o48.5|u48.5|o48.5|-102|u47.5|+115,48.5,48.5,48.5,-102.0,47.5,115.0,86.0,14.0,89.0,11.0,8804.0,0.0,-1.0,3.0
cfb,2026,3,total,E. Michigan,Wisconsin,o47.5|u47.5|o44.5|-105|u43.5|-102,47.5,47.5,44.5,-105.0,43.5,-102.0,86.0,14.0,84.0,16.0,11672.0,-3.0,-4.0,-2.0
cfb,2026,3,total,NC State,Vanderbilt,o51.5|u51.5|o49.5|-110|u50.5|+106,51.5,51.5,49.5,-110.0,50.5,106.0,81.0,19.0,77.0,23.0,26707.0,-2.0,-1.0,-4.0
cfb,2026,3,total,Wyoming,C. Michigan,o43.5|u43.5|o40.5|+111|u40.5|-111,43.5,43.5,40.5,111.0,40.5,-111.0,83.0,17.0,84.0,16.0,9400.0,-3.0,-3.0,1.0
cfb,2026,3,total,Maine,Boston Col,o52.5|u52.5|o53.5|-115|u53.5|+115,52.5,52.5,53.5,-115.0,53.5,115.0,78.0,22.0,81.0,19.0,2494.0,1.0,1.0,3.0
cfb,2026,3,total,S. Illinois,Illinois,o53.5|u53.5|o56.5|+111|u56.5|-111,53.5,53.5,56.5,111.0,56.5,-111.0,60.0,40.0,68.0,32.0,3231.0,3.0,3.0,8.0
cfb,2026,3,total,Temple,Toledo,o52.5|u52.5|o48.5|-110|u48.5|-105,52.5,52.5,48.5,-110.0,48.5,-105.0,79.0,21.0,63.0,37.0,9804.0,-4.0,-4.0,-16.0
cfb,2026,3,total,UTEP,Michigan,o48.5|u48.5|o48.5|-108|u48.5|-105,48.5,48.5,48.5,-108.0,48.5,-105.0,82.0,18.0,80.0,20.0,18508.0,0.0,0.0,-2.0
cfb,2026,3,total,USC,Rutgers,o55.5|u55.5|o57.5|-110|u58.5|+102,55.5,55.5,57.5,-110.0,58.5,102.0,46.0,54.0,34.0,66.0,34901.0,2.0,3.0,-12.0
cfb,2026,3,total,Utah State,Utah,o57.5|u57.5|o56.5|+111|u56.5|-110,57.5,57.5,56.5,111.0,56.5,-110.0,55.0,45.0,60.0,40.0,16085.0,-1.0,-1.0,5.0
cfb,2026,3,total,Duquesne,Washington St,o52.5|u52.5|o51.5|-110|u51.5|+111,52.5,52.5,51.5,-110.0,51.5,111.0,76.0,24.0,41.0,59.0,2241.0,-1.0,-1.0,-35.0
cfb,2026,3,total,Stonehill,UMass,o44.5|u44.5|o50.5|-115|u50.5|-102,44.5,44.5,50.5,-115.0,50.5,-102.0,84.0,16.0,87.0,13.0,2181.0,6.0,6.0,3.0
cfb,2026,3,total,Miami (OH),Cincinnati,o48.5|u48.5|o49.5|-111|u49.5|+111,48.5,48.5,49.5,-111.0,49.5,111.0,68.0,32.0,75.0,25.0,12556.0,1.0,1.0,7.0
cfb,2026,3,total,Kentucky,Texas A&M,o48.5|u48.5|o49.5|+111|u49.5|-111,48.5,48.5,49.5,111.0,49.5,-111.0,77.0,23.0,84.0,16.0,32155.0,1.0,1.0,7.0
cfb,2026,3,total,SMU,Louisville,o56.5|u56.5|o57.5|-110|u57.5|-105,56.5,56.5,57.5,-110.0,57.5,-105.0,57.0,43.0,66.0,34.0,66557.0,1.0,1.0,9.0
cfb,2026,3,total,Wagner,California,o65.5|u65.5|o65.5|-105|u65.5|-102,65.5,65.5,65.5,-105.0,65.5,-102.0,48.0,52.0,57.0,43.0,1055.0,0.0,0.0,9.0
cfb,2026,3,total,Stanford,Duke,o50.5|u50.5|o51.5|-102|u51.5|-112,50.5,50.5,51.5,-102.0,51.5,-112.0,82.0,18.0,85.0,15.0,18377.0,1.0,1.0,3.0
cfb,2026,3,total,Ball State,Liberty,o58.5|u58.5|o48.5|-112|u49.5|-112,58.5,58.5,48.5,-112.0,49.5,-112.0,74.0,26.0,69.0,31.0,7552.0,-10.0,-9.0,-5.0
cfb,2026,3,total,LA Tech,Baylor,o55.5|u55.5|o50|-110|u50.5|-110,55.5,55.5,50.0,-110.0,50.5,-110.0,79.0,21.0,60.0,40.0,15211.0,-5.5,-5.0,-19.0
cfb,2026,3,total,N. Iowa,Iowa,o48.5|u48.5|o48.5|-110|u48.5|-105,48.5,48.5,48.5,-110.0,48.5,-105.0,89.0,11.0,62.0,38.0,7517.0,0.0,0.0,-27.0
cfb,2026,3,total,W. Kentucky,Indiana,o59.5|u59.5|o40.5|+100|u60.5|-115,59.5,59.5,40.5,100.0,60.5,-115.0,61.0,39.0,70.0,30.0,14772.0,-19.0,1.0,9.0
cfb,2026,3,total,Mississippi St,S. Carolina,o54.5|u54.5|o34.5|+100|u60.5|-115,54.5,54.5,34.5,100.0,60.5,-115.0,46.0,54.0,50.0,50.0,49537.0,-20.0,6.0,4.0
cfb,2026,3,total,SE Louisiana,LA-Monroe,o47.5|u47.5|o48.5|-105|u48.5|-110,47.5,47.5,48.5,-105.0,48.5,-110.0,74.0,26.0,74.0,26.0,2009.0,1.0,1.0,0.0
cfb,2026,3,total,Florida St,Alabama,o52.5|u52.5|o50.5|+104|u50.5|-104,52.5,52.5,50.5,104.0,50.5,-104.0,79.0,21.0,78.0,22.0,44332.0,-2.0,-2.0,-1.0
cfb,2026,3,total,FIU,FL Atlantic,o59.5|u59.5|o58.5|-120|u62.5|-110,59.5,59.5,58.5,-120.0,62.5,-110.0,55.0,45.0,57.0,43.0,10622.0,-1.0,3.0,2.0
cfb,2026,3,total,Charlotte,App State,o53.5|u53.5|o52.5|-102|u52.5|+102,53.5,53.5,52.5,-102.0,52.5,102.0,58.0,42.0,61.0,39.0,6184.0,-1.0,-1.0,3.0
cfb,2026,3,total,E. Carolina,Old Dominion,o49.5|u49.5|o48.5|-108|u48.5|-105,49.5,49.5,48.5,-108.0,48.5,-105.0,68.0,32.0,67.0,33.0,7992.0,-1.0,-1.0,-1.0
cfb,2026,3,total,Marshall,Missouri St,o53.5|u53.5|o53.5|+115|u53.5|-112,53.5,53.5,53.5,115.0,53.5,-112.0,61.0,39.0,51.0,49.0,6280.0,0.0,0.0,-10.0
cfb,2026,3,total,GA Southern,Jax State,o53.5|u53.5|o51.5|-106|u52|-110,53.5,53.5,51.5,-106.0,52.0,-110.0,89.0,11.0,89.0,11.0,4538.0,-2.0,-1.5,0.0
cfb,2026,3,total,Nicholls St,Sam Houston,o50.5|u50.5|o51.5|+102|u51.5|-102,50.5,50.5,51.5,102.0,51.5,-102.0,82.0,18.0,82.0,18.0,1585.0,1.0,1.0,0.0
cfb,2026,3,total,Nevada,Middle Tenn,o49.5|u49.5|o50.5|+102|u50.5|-102,49.5,49.5,50.5,102.0,50.5,-102.0,51.0,49.0,45.0,55.0,6108.0,1.0,1.0,-6.0
cfb,2026,3,total,Ohio,S. Alabama,o53.5|u53.5|o48.5|-115|u48.5|+115,53.5,53.5,48.5,-115.0,48.5,115.0,91.0,9.0,92.0,8.0,13606.0,-5.0,-5.0,1.0
cfb,2026,3,total,Delaware St,S. Florida,o62.5|u62.5|o59.5|-110|u63.5|-120,62.5,62.5,59.5,-110.0,63.5,-120.0,50.0,50.0,44.0,56.0,1802.0,-3.0,1.0,-6.0
cfb,2026,3,total,Murray State,OK State,o69.5|u69.5|o70.5|+106|u70.5|-106,69.5,69.5,70.5,106.0,70.5,-106.0,36.0,64.0,31.0,69.0,3483.0,1.0,1.0,-5.0
cfb,2026,3,total,W. Michigan,Rice,o49.5|u49.5|o43.5|+106|u43.5|-105,49.5,49.5,43.5,106.0,43.5,-105.0,90.0,10.0,87.0,13.0,16186.0,-6.0,-6.0,-3.0
cfb,2026,3,total,Florida,Auburn,o53.5|u53.5|o52.5|-111|u52.5|+111,53.5,53.5,52.5,-111.0,52.5,111.0,87.0,13.0,62.0,38.0,59287.0,-1.0,-1.0,-25.0
cfb,2026,3,total,Georgia State,UCF,o49.5|u49.5|o49.5|-106|u49.5|+106,49.5,49.5,49.5,-106.0,49.5,106.0,56.0,44.0,56.0,44.0,10097.0,0.0,0.0,0.0
cfb,2026,3,total,Troy,Missouri,o49.5|u49.5|o49.5|-108|u49.5|-108,49.5,49.5,49.5,-108.0,49.5,-108.0,75.0,25.0,76.0,24.0,10011.0,0.0,0.0,1.0
cfb,2026,3,total,UConn,Southern Miss,o55.5|u55.5|o54.5|-106|u54.5|+106,55.5,55.5,54.5,-106.0,54.5,106.0,62.0,38.0,58.0,42.0,5099.0,-1.0,-1.0,-4.0
cfb,2026,3,total,TN-Martin,Memphis,o55.5|u55.5|o57.5|-115|u58.5|-105,55.5,55.5,57.5,-115.0,58.5,-105.0,50.0,50.0,50.0,50.0,1448.0,2.0,3.0,0.0
cfb,2026,3,total,Eastern Wash,Washington,o56.5|u56.5|o58.5|-110|u58.5|-106,56.5,56.5,58.5,-110.0,58.5,-106.0,72.0,28.0,95.0,5.0,2251.0,2.0,2.0,23.0
cfb,2026,3,total,North Dakota,Nebraska,o49.5|u49.5|o55.5|-111|u55.5|+111,49.5,49.5,55.5,-111.0,55.5,111.0,80.0,20.0,82.0,18.0,5220.0,6.0,6.0,2.0
cfb,2026,3,total,Colorado,Northwestern,o45.5|u45.5|o47.5|-106|u47.5|+106,45.5,45.5,47.5,-106.0,47.5,106.0,77.0,23.0,77.0,23.0,21946.0,2.0,2.0,0.0
cfb,2026,3,total,Michigan St,Notre Dame,o52.5|u52.5|o51.5|+102|u51.5|-102,52.5,52.5,51.5,102.0,51.5,-102.0,78.0,22.0,70.0,30.0,18796.0,-1.0,-1.0,-8.0
cfb,2026,3,total,LSU,Ole Miss,o57.5|u57.5|o58.5|-105|u58.5|-108,57.5,57.5,58.5,-105.0,58.5,-108.0,48.0,52.0,50.0,50.0,111884.0,1.0,1.0,2.0
cfb,2026,3,total,VA Tech,Maryland,o53.5|u53.5|o52.5|-110|u53.5|-110,53.5,53.5,52.5,-110.0,53.5,-110.0,87.0,13.0,87.0,13.0,32528.0,-1.0,0.0,0.0
cfb,2026,3,total,New Mexico,Oklahoma,o49.5|u49.5|o45.5|-108|u46.5|-114,49.5,49.5,45.5,-108.0,46.5,-114.0,81.0,19.0,91.0,9.0,21674.0,-4.0,-3.0,10.0
cfb,2026,3,total,West Virginia,Virginia,o50.5|u50.5|o51.5|-108|u51.5|-110,50.5,50.5,51.5,-108.0,51.5,-110.0,89.0,11.0,76.0,24.0,21820.0,1.0,1.0,-13.0
cfb,2026,3,total,Kennesaw St,Tennessee,o60.5|u60.5|o59.5|-115|u60.5|-110,60.5,60.5,59.5,-115.0,60.5,-110.0,53.0,47.0,60.0,40.0,10006.0,-1.0,0.0,7.0
cfb,2026,3,total,UTSA,Texas,o57.5|u57.5|o48.5|+100|u58.5|-105,57.5,57.5,48.5,100.0,58.5,-105.0,58.0,42.0,67.0,33.0,19826.0,-9.0,1.0,9.0
cfb,2026,3,total,E TA&M,Tulsa,o58.5|u58.5|o44.5|+100|u61.5|-105,58.5,58.5,44.5,100.0,61.5,-105.0,92.0,8.0,76.0,24.0,1696.0,-14.0,3.0,-16.0
cfb,2026,3,total,Arkansas St,TCU,o54.5|u54.5|o56.5|+106|u56.5|-106,54.5,54.5,56.5,106.0,56.5,-106.0,57.0,43.0,63.0,37.0,8799.0,2.0,2.0,6.0
cfb,2026,3,total,UAB,Louisiana,o57.5|u57.5|o55.5|-102|u55.5|+102,57.5,57.5,55.5,-102.0,55.5,102.0,29.0,71.0,22.0,78.0,8012.0,-2.0,-2.0,-7.0
cfb,2026,3,total,BYU,Colorado St,o51.5|u51.5|o54.5|-105|u54.5|-105,51.5,51.5,54.5,-105.0,54.5,-105.0,84.0,16.0,85.0,15.0,17993.0,3.0,3.0,1.0
cfb,2026,3,total,South Dakota,Boise State,o56.5|u56.5|o60.5|-110|u61.5|-110,56.5,56.5,60.5,-110.0,61.5,-110.0,38.0,62.0,55.0,45.0,7840.0,4.0,5.0,17.0
cfb,2026,3,total,JMU,San Diego St,o46.5|u46.5|o46.5|-108|u46.5|-108,46.5,46.5,46.5,-108.0,46.5,-108.0,90.0,10.0,89.0,11.0,15125.0,0.0,0.0,-1.0
cfb,2026,3,total,N. Illinois,Arizona,o52.5|u52.5|o49.5|-110|u50.5|-108,52.5,52.5,49.5,-110.0,50.5,-108.0,88.0,12.0,90.0,10.0,7007.0,-3.0,-2.0,2.0
cfb,2026,3,total,ND State,Sac State,o53.5|u53.5|o50.5|-110|u50.5|-102,53.5,53.5,50.5,-110.0,50.5,-102.0,85.0,15.0,88.0,12.0,13192.0,-3.0,-3.0,3.0
cfb,2026,3,total,Montana,Oregon St,o53.5|u53.5|o54.5|-110|u56.5|-110,53.5,53.5,54.5,-110.0,56.5,-110.0,30.0,70.0,40.0,60.0,7088.0,1.0,3.0,10.0
cfb,2026,3,total,Purdue,UCLA,o52.5|u52.5|o52.5|-110|u54.5|-115,52.5,52.5,52.5,-110.0,54.5,-115.0,82.0,18.0,86.0,14.0,21270.0,0.0,2.0,4.0
cfb,2026,3,total,Fresno State,San Jose St,o54.5|u54.5|o47.5|-108|u48.5|-114,54.5,54.5,47.5,-108.0,48.5,-114.0,82.0,18.0,47.0,53.0,,-7.0,-6.0,-35.0
cfb,2026,3,ml,Montana,Oregon St,+280|-360|+600|-800,280.0,-360.0,600.0,,-800.0,,2.0,98.0,7.0,93.0,7088.0,320.0,-440.0,5.0
cfb,2026,3,ml,Purdue,UCLA,+390|-530|+475|-575,390.0,-530.0,475.0,,-575.0,,1.0,99.0,1.0,99.0,21270.0,85.0,-45.0,0.0
cfb,2026,3,ml,Fresno State,San Jose St,-240|+195|-165|+168,-240.0,195.0,-165.0,,168.0,,92.0,8.0,56.0,44.0,21356.0,75.0,-27.0,-36.0
cfb,2026,3,ml,N. Illinois,Arizona,+3500|-20000|+6500|-6500,3500.0,-20000.0,6500.0,,-6500.0,,8.0,92.0,36.0,64.0,7007.0,3000.0,13500.0,28.0
cfb,2026,3,ml,ND State,Sac State,-3200|+1400|-3000|+1800,-3200.0,1400.0,-3000.0,,1800.0,,98.0,2.0,97.0,3.0,13192.0,200.0,400.0,-1.0
cfb,2026,3,ml,South Dakota,Boise State,+1200|-3000|+1700|-3000,1200.0,-3000.0,1700.0,,-3000.0,,1.0,99.0,2.0,98.0,7840.0,500.0,0.0,1.0
cfb,2026,3,ml,JMU,San Diego St,-102|-118|+120|-130,-102.0,-118.0,120.0,,-130.0,,53.0,47.0,65.0,35.0,15125.0,222.0,-12.0,12.0
cfb,2026,3,ml,BYU,Colorado St,-1700|+890|-850|+700,-1700.0,890.0,-850.0,,700.0,,99.0,1.0,100.0,1.0,17993.0,850.0,-190.0,1.0
cfb,2026,3,ml,UTSA,Texas,+2000|-6500|+2200|-5000,2000.0,-6500.0,2200.0,,-5000.0,,1.0,99.0,1.0,99.0,19826.0,200.0,1500.0,0.0
cfb,2026,3,ml,Arkansas St,TCU,+860|-1600|+953|-953,860.0,-1600.0,953.0,,-953.0,,1.0,99.0,1.0,99.0,8799.0,93.0,647.0,0.0
cfb,2026,3,ml,UAB,Louisiana,+270|-345|+251|-251,270.0,-345.0,251.0,,-251.0,,3.0,97.0,19.0,81.0,8012.0,-19.0,94.0,16.0
cfb,2026,3,ml,Kennesaw St,Tennessee,+4000|-20000|+4000|-20000,4000.0,-20000.0,4000.0,,-20000.0,,2.0,98.0,18.0,82.0,10006.0,0.0,0.0,16.0
cfb,2026,3,ml,Colorado,Northwestern,+176|-215|+150|-175,176.0,-215.0,150.0,,-175.0,,42.0,58.0,86.0,14.0,21946.0,-26.0,40.0,44.0
cfb,2026,3,ml,Michigan St,Notre Dame,+2400|-10000|+2000|-4000,2400.0,-10000.0,2000.0,,-4000.0,,3.0,97.0,27.0,73.0,18796.0,-400.0,6000.0,24.0
cfb,2026,3,ml,LSU,Ole Miss,+109|-130|-145|+130,109.0,-130.0,-145.0,,130.0,,71.0,29.0,70.0,30.0,111884.0,-254.0,260.0,-1.0
cfb,2026,3,ml,New Mexico,Oklahoma,+1160|-2800|+1200|-1800,1160.0,-2800.0,1200.0,,-1800.0,,1.0,99.0,17.0,83.0,21674.0,40.0,1000.0,16.0
cfb,2026,3,ml,West Virginia,Virginia,+240|-298|+375|-410,240.0,-298.0,375.0,,-410.0,,2.0,98.0,13.0,87.0,21820.0,135.0,-112.0,11.0
cfb,2026,3,ml,North Dakota,Nebraska,+1400|-4000|+1718|-1718,1400.0,-4000.0,1718.0,,-1718.0,,1.0,99.0,7.0,93.0,5220.0,318.0,2282.0,6.0
cfb,2026,3,ml,GA Southern,Jax State,+110|-130|+146|-170,110.0,-130.0,146.0,,-170.0,,9.0,91.0,29.0,71.0,4538.0,36.0,-40.0,20.0
cfb,2026,3,ml,Nicholls St,Sam Houston,+860|-1600|+1160|-1400,860.0,-1600.0,1160.0,,-1400.0,,1.0,99.0,100.0,1.0,1585.0,300.0,200.0,99.0
cfb,2026,3,ml,Nevada,Middle Tenn,-218|+180|-167|+167,-218.0,180.0,-167.0,,167.0,,93.0,7.0,35.0,65.0,6108.0,51.0,-13.0,-58.0
cfb,2026,3,ml,Ohio,S. Alabama,+130|-155|+390|-260,130.0,-155.0,390.0,,-260.0,,5.0,95.0,8.0,92.0,13606.0,260.0,-105.0,3.0
cfb,2026,3,ml,W. Michigan,Rice,-450|+340|-335|+280,-450.0,340.0,-335.0,,280.0,,97.0,3.0,96.0,4.0,16186.0,115.0,-60.0,-1.0
cfb,2026,3,ml,Florida,Auburn,-112|-108|-128|+170,-112.0,-108.0,-128.0,,170.0,,72.0,28.0,68.0,32.0,59287.0,-16.0,278.0,-4.0
cfb,2026,3,ml,Georgia State,UCF,+860|-1600|+750|-1000,860.0,-1600.0,750.0,,-1000.0,,1.0,99.0,1.0,99.0,10097.0,-110.0,600.0,0.0
cfb,2026,3,ml,Troy,Missouri,+2200|-8000|+1850|-4000,2200.0,-8000.0,1850.0,,-4000.0,,1.0,99.0,1.0,99.0,10011.0,-350.0,4000.0,0.0
cfb,2026,3,ml,UConn,Southern Miss,-135|+114|-162|+140,-135.0,114.0,-162.0,,140.0,,89.0,11.0,77.0,23.0,5099.0,-27.0,26.0,-12.0
cfb,2026,3,ml,TN-Martin,Memphis,+4000|-20000|+3500|-5000,4000.0,-20000.0,3500.0,,-5000.0,,3.0,97.0,24.0,76.0,1448.0,-500.0,15000.0,21.0
cfb,2026,3,ml,Marshall,Missouri St,-180|+150|-167|+167,-180.0,150.0,-167.0,,167.0,,93.0,7.0,61.0,39.0,6280.0,13.0,17.0,-32.0
cfb,2026,3,ml,FIU,FL Atlantic,+275|-350|+180|-185,275.0,-350.0,180.0,,-185.0,,3.0,97.0,6.0,94.0,10622.0,-95.0,165.0,3.0
cfb,2026,3,ml,Charlotte,App State,+625|-950|+700|-1000,625.0,-950.0,700.0,,-1000.0,,1.0,99.0,3.0,97.0,6184.0,75.0,-50.0,2.0
cfb,2026,3,ml,E. Carolina,Old Dominion,+110|-130|+120|-130,110.0,-130.0,120.0,,-130.0,,19.0,81.0,65.0,35.0,7992.0,10.0,0.0,46.0
cfb,2026,3,ml,Florida St,Alabama,+440|-600|+850|-1200,440.0,-600.0,850.0,,-1200.0,,2.0,98.0,3.0,97.0,44332.0,410.0,-600.0,1.0
cfb,2026,3,ml,SE Louisiana,LA-Monroe,+400|-550|+375|-400,400.0,-550.0,375.0,,-400.0,,1.0,99.0,1.0,99.0,2009.0,-25.0,150.0,0.0
cfb,2026,3,ml,Mississippi St,S. Carolina,+240|-298|+153|-153,240.0,-298.0,153.0,,-153.0,,28.0,72.0,73.0,27.0,49537.0,-87.0,145.0,45.0
cfb,2026,3,ml,Stanford,Duke,+365|-490|+315|-375,365.0,-490.0,315.0,,-375.0,,5.0,95.0,2.0,98.0,18377.0,-50.0,115.0,-3.0
cfb,2026,3,ml,Ball State,Liberty,+460|-650|+545|-545,460.0,-650.0,545.0,,-545.0,,1.0,99.0,12.0,88.0,7552.0,85.0,105.0,11.0
cfb,2026,3,ml,LA Tech,Baylor,+810|-1450|+890|-1200,810.0,-1450.0,890.0,,-1200.0,,2.0,98.0,22.0,78.0,15211.0,80.0,250.0,20.0
cfb,2026,3,ml,UTEP,Michigan,+6600|-20000|+6500|N/A,6600.0,-20000.0,6500.0,,,,,,,,18508.0,-100.0,,
cfb,2026,3,ml,USC,Rutgers,-4000|+1400|-2000|+1200,-4000.0,1400.0,-2000.0,,1200.0,,98.0,2.0,96.0,4.0,34901.0,2000.0,-200.0,-2.0
cfb,2026,3,ml,Utah State,Utah,+1600|-4500|+1900|-3000,1600.0,-4500.0,1900.0,,-3000.0,,2.0,98.0,4.0,96.0,16085.0,300.0,1500.0,2.0
cfb,2026,3,ml,Stonehill,UMass,+3500|-12500|+3500|-10000,3500.0,-12500.0,3500.0,,-10000.0,,3.0,97.0,1.0,99.0,2181.0,0.0,2500.0,-2.0
cfb,2026,3,ml,Miami (OH),Cincinnati,+460|-650|+530|-650,460.0,-650.0,530.0,,-650.0,,1.0,99.0,100.0,1.0,12556.0,70.0,0.0,99.0
cfb,2026,3,ml,Kentucky,Texas A&M,+550|-820|+680|-800,550.0,-820.0,680.0,,-800.0,,2.0,98.0,2.0,98.0,32155.0,130.0,20.0,0.0
cfb,2026,3,ml,SMU,Louisville,-105|-115|+130|-145,-105.0,-115.0,130.0,,-145.0,,36.0,64.0,21.0,79.0,66557.0,235.0,-30.0,-15.0
cfb,2026,3,ml,Temple,Toledo,+122|-146|+175|-190,122.0,-146.0,175.0,,-190.0,,3.0,97.0,4.0,96.0,9804.0,53.0,-44.0,1.0
cfb,2026,3,ml,Wyoming,C. Michigan,+104|-125|-118|+110,104.0,-125.0,-118.0,,110.0,,36.0,64.0,87.0,13.0,9400.0,-222.0,235.0,51.0
cfb,2026,3,ml,NC State,Vanderbilt,+140|-170|+140|-155,140.0,-170.0,140.0,,-155.0,,11.0,89.0,40.0,60.0,26707.0,0.0,15.0,29.0
cfb,2026,3,ml,E. Michigan,Wisconsin,+1400|-4000|+1400|-2200,1400.0,-4000.0,1400.0,,-2200.0,,1.0,99.0,2.0,98.0,11672.0,0.0,1800.0,1.0
cfb,2026,3,ml,UNC,Clemson,+320|-410|+130|-145,320.0,-410.0,130.0,,-145.0,,18.0,82.0,37.0,63.0,47866.0,-190.0,265.0,19.0
cfb,2026,3,ml,Arizona St,Kansas,-205|+170|-200|+180,-205.0,170.0,-200.0,,180.0,,90.0,10.0,84.0,16.0,28126.0,5.0,10.0,-6.0
cfb,2026,3,ml,North Texas,Texas St,+106|-128|+136|-145,106.0,-128.0,136.0,,-145.0,,27.0,73.0,69.0,31.0,26147.0,30.0,-17.0,42.0
cfb,2026,3,ml,Akron,Minnesota,+2500|-10000|+1718|-1718,2500.0,-10000.0,1718.0,,-1718.0,,2.0,98.0,8.0,92.0,9890.0,-782.0,8282.0,6.0
cfb,2026,3,ml,Tulane,K State,+920|-1800|+980|-1400,920.0,-1800.0,980.0,,-1400.0,,3.0,97.0,9.0,91.0,16261.0,60.0,400.0,6.0
cfb,2026,3,ml,Georgia,Arkansas,-880|+580|-2800|+1500,-880.0,580.0,-2800.0,,1500.0,,97.0,3.0,96.0,4.0,52653.0,-1920.0,920.0,-1.0
cfb,2026,3,ml,Bowling Green,Iowa State,+1280|-3500|+1718|-1718,1280.0,-3500.0,1718.0,,-1718.0,,3.0,97.0,6.0,94.0,12818.0,438.0,1782.0,3.0
cfb,2026,3,ml,Coastal Car,Delaware,+146|-178|+175|-196,146.0,-178.0,175.0,,-196.0,,12.0,88.0,24.0,76.0,22527.0,29.0,-18.0,12.0
cfb,2026,3,ml,Houston,Texas Tech,+419|-574|+260|-320,419.0,-574.0,260.0,,-320.0,,6.0,94.0,85.0,15.0,75846.0,-159.0,254.0,79.0
cfb,2026,3,ml,Miami (FL),Wake Forest,-1200|+750|-1400|+950,-1200.0,750.0,-1400.0,,950.0,,95.0,5.0,97.0,3.0,69490.0,-200.0,200.0,2.0
cfb,2026,3,ml,Syracuse,Pittsburgh,+295|-375|+340|-420,295.0,-375.0,340.0,,-420.0,,5.0,95.0,14.0,86.0,,45.0,-45.0,9.0
nfl,2026,1,spread,Patriots,Seahawks,+4.5|-4.5|+3.5|-110|-3|-115,4.5,-4.5,3.5,-110.0,-3.0,-115.0,54.0,46.0,65.0,35.0,292189.0,-1.0,1.5,11.0
nfl,2026,1,spread,49ers,Rams,+2.5|-2.5|+3.5|-105|-3.5|-110,2.5,-2.5,3.5,-105.0,-3.5,-110.0,39.0,61.0,55.0,45.0,268970.0,1.0,-1.0,16.0
nfl,2026,1,spread,Broncos,Chiefs,+2.5|-2.5|+6.5|-108|-2|-105,2.5,-2.5,6.5,-108.0,-2.0,-105.0,74.0,26.0,79.0,21.0,244014.0,4.0,0.5,5.0
nfl,2026,1,spread,Cowboys,Giants,-2.5|+2.5|+5.5|-104|+3|+105,-2.5,2.5,5.5,-104.0,3.0,105.0,61.0,39.0,69.0,31.0,183051.0,8.0,0.5,8.0
nfl,2026,1,spread,Saints,Lions,+7.5|-7.5|+9.5|-108|-7|-105,7.5,-7.5,9.5,-108.0,-7.0,-105.0,38.0,62.0,27.0,73.0,122244.0,2.0,0.5,-11.0
nfl,2026,1,spread,Buccaneers,Bengals,+3.5|-3.5|+3.5|-102|-3.5|-105,3.5,-3.5,3.5,-102.0,-3.5,-105.0,54.0,46.0,59.0,41.0,120341.0,0.0,0.0,5.0
