pick_id,season,week,game,rule,market,side,bet_home,open_num,close_num,edge,confluence,reg_edge,away_ab,home_ab,actual_margin,actual_total,win,clv_pts,roi_u
2023-W18-HOU@IND-PTF,2023,18,HOU@IND,primetime_tight_favorite,spread,IND -1,1,-1.0,1.5,1.0,,,HOU,IND,-4,42,0.0,-2.5,-1.0
2023-W18-HOU@IND-PTU,2023,18,HOU@IND,primetime_tight_under,total,UNDER 46,-2,46.0,47.5,46.0,,,HOU,IND,-4,42,1.0,-1.5,0.9090909090909091
2023-W18-KC@LAC-S,2023,18,KC@LAC,sides_model,spread,KC +1.5,0,-1.5,-3.5,-0.043,1.0,-7.28,KC,LAC,-1,25,1.0,-2.0,0.9090909090909091
2023-W18-KC@LAC-O,2023,18,KC@LAC,receiver_over_HC,total,OVER 35.5,-1,35.5,35.0,39.5,,,KC,LAC,-1,25,0.0,-0.5,-1.0
2023-W18-KC@LAC-FPR,2023,18,KC@LAC,fade_pr_in_tight_game,spread,LAC -1.5,1,-1.5,-3.5,6.2,,,KC,LAC,-1,25,0.0,2.0,-1.0
2023-W18-DEN@LV-S,2023,18,DEN@LV,sides_model,spread,DEN +2.5,0,-2.5,-3.0,-0.126,0.0,0.22,DEN,LV,13,41,0.0,-0.5,-1.0
2023-W18-DEN@LV-HLU,2023,18,DEN@LV,total_high_line_under,total,UNDER 38,-2,38.0,37.5,13.25,,,DEN,LV,13,41,0.0,0.5,-1.0
2023-W18-BUF@MIA-S,2023,18,BUF@MIA,sides_model,spread,BUF -2.25,0,2.25,2.5,-0.241,1.0,-4.04,BUF,MIA,-7,35,1.0,0.25,0.9090909090909091
2023-W18-BUF@MIA-TSML,2023,18,BUF@MIA,tight_soft_ml_fade_home,spread,BUF -2.25,0,2.25,2.5,26.7,,,BUF,MIA,-7,35,1.0,0.25,0.9090909090909091
2023-W18-BUF@MIA-PTF,2023,18,BUF@MIA,primetime_tight_favorite,spread,BUF -2.25,0,2.25,2.5,2.25,,,BUF,MIA,-7,35,1.0,0.25,0.9090909090909091
2023-W18-BUF@MIA-PTU,2023,18,BUF@MIA,primetime_tight_under,total,UNDER 49.5,-2,49.5,48.0,49.5,,,BUF,MIA,-7,35,1.0,1.5,0.9090909090909091
2023-W18-BUF@MIA-TTH,2023,18,BUF@MIA,top_vs_top_pt_home,spread,MIA +2.25,1,2.25,2.5,0.0,,,BUF,MIA,-7,35,0.0,-0.25,-1.0
2023-W18-NYJ@NE-S,2023,18,NYJ@NE,sides_model,spread,NYJ +1.75,0,-1.75,-2.0,-0.048,0.0,2.8,NYJ,NE,-14,20,1.0,-0.25,0.9090909090909091
2023-W18-NYJ@NE-BBU,2023,18,NYJ@NE,bot_vs_bot_under,total,UNDER 34,-2,34.0,28.5,34.0,,,NYJ,NE,-14,20,1.0,5.5,0.9090909090909091
2023-W18-NYJ@NE-HLU,2023,18,NYJ@NE,total_high_line_under,total,UNDER 34,-2,34.0,28.5,8.0,,,NYJ,NE,-14,20,1.0,5.5,0.9090909090909091
2023-W18-ATL@NO-S,2023,18,ATL@NO,sides_model,spread,ATL +3.5,0,-3.5,-3.0,-0.092,1.0,-3.62,ATL,NO,31,65,0.0,0.5,-1.0
2023-W18-PHI@NYG-S,2023,18,PHI@NYG,sides_model,spread,PHI -6.5,0,6.5,5.0,-0.133,1.0,-2.14,PHI,NYG,17,37,0.0,-1.5,-1.0
2023-W18-LAR@SF-S,2023,18,LAR@SF,sides_model,spread,SF -3,1,-3.0,-5.5,0.091,1.0,2.59,LAR,SF,-1,41,0.0,2.5,-1.0
2023-W18-JAX@TEN-S,2023,18,JAX@TEN,sides_model,spread,JAX -3.5,0,3.5,3.5,-0.107,0.0,3.83,JAX,TEN,8,48,0.0,0.0,-1.0
2023-W18-DAL@WAS-S,2023,18,DAL@WAS,sides_model,spread,DAL -13.5,0,13.5,13.0,-0.123,1.0,-2.27,DAL,WAS,-28,48,1.0,-0.5,0.9090909090909091
2023-W19-PIT@BUF-O,2023,19,PIT@BUF,receiver_over_HC,total,OVER 37.5,-1,37.5,38.5,36.4,,,PIT,BUF,14,48,1.0,1.0,0.9090909090909091
2023-W19-PIT@BUF-DKO,2023,19,PIT@BUF,dk_giant_fav_over,total,OVER 37.5,-1,37.5,38.5,7.9,,,PIT,BUF,14,48,1.0,1.0,0.9090909090909091
2023-W19-PIT@BUF-HLU,2023,19,PIT@BUF,total_high_line_under,total,UNDER 37.5,-2,37.5,38.5,5.75,,,PIT,BUF,14,48,0.0,-1.0,-1.0
2023-W19-GB@DAL-S,2023,19,GB@DAL,sides_model,spread,GB +7.5,0,-7.5,-7.0,-0.223,1.0,-4.01,GB,DAL,-16,80,1.0,0.5,0.9090909090909091
2023-W19-LAR@DET-S,2023,19,LAR@DET,sides_model,spread,LAR +3,0,-3.0,-3.0,-0.246,1.0,-5.22,LAR,DET,1,47,1.0,0.0,0.9090909090909091
2023-W19-LAR@DET-PTF,2023,19,LAR@DET,primetime_tight_favorite,spread,DET -3,1,-3.0,-3.0,3.0,,,LAR,DET,1,47,0.0,0.0,-1.0
2023-W19-LAR@DET-PTU,2023,19,LAR@DET,primetime_tight_under,total,UNDER 51.5,-2,51.5,53.0,51.5,,,LAR,DET,1,47,1.0,-1.5,0.9090909090909091
2023-W19-LAR@DET-TTH,2023,19,LAR@DET,top_vs_top_pt_home,spread,DET -3,1,-3.0,-3.0,0.0,,,LAR,DET,1,47,0.0,0.0,-1.0
2023-W19-CLE@HOU-S,2023,19,CLE@HOU,sides_model,spread,HOU -1.5,1,-1.5,2.25,0.151,0.0,-2.93,CLE,HOU,31,59,1.0,-3.75,0.9090909090909091
2023-W19-CLE@HOU-FPR,2023,19,CLE@HOU,fade_pr_in_tight_game,spread,HOU -1.5,1,-1.5,2.25,8.3,,,CLE,HOU,31,59,1.0,-3.75,0.9090909090909091
2023-W19-MIA@KC-S,2023,19,MIA@KC,sides_model,spread,KC -2.5,1,-2.5,-4.5,0.237,1.0,13.91,MIA,KC,19,33,1.0,2.0,0.9090909090909091
2023-W19-MIA@KC-PTF,2023,19,MIA@KC,primetime_tight_favorite,spread,KC -2.5,1,-2.5,-4.5,2.5,,,MIA,KC,19,33,1.0,2.0,0.9090909090909091
2023-W19-MIA@KC-PTU,2023,19,MIA@KC,primetime_tight_under,total,UNDER 51.5,-2,51.5,43.5,51.5,,,MIA,KC,19,33,1.0,8.0,0.9090909090909091
2023-W19-MIA@KC-LLO,2023,19,MIA@KC,total_low_line_over,total,OVER 51.5,-1,51.5,43.5,-10.17,,,MIA,KC,19,33,0.0,-8.0,-1.0
2023-W19-PHI@TB-S,2023,19,PHI@TB,sides_model,spread,TB +6.5,1,6.5,3.0,0.083,1.0,9.06,PHI,TB,23,41,1.0,3.5,0.9090909090909091
2023-W19-PHI@TB-O,2023,19,PHI@TB,receiver_over_HC,total,OVER 44.5,-1,44.5,43.0,46.8,,,PHI,TB,23,41,0.0,-1.5,-1.0
2023-W19-PHI@TB-SDFA,2023,19,PHI@TB,spread_dog_cover_fade_away,spread,PHI -6.5,0,6.5,3.0,7.56,,,PHI,TB,23,41,0.0,-3.5,-1.0
2023-W20-HOU@BAL-S,2023,20,HOU@BAL,sides_model,spread,BAL -10,1,-10.0,-10.0,0.038,0.0,-5.91,HOU,BAL,24,44,1.0,0.0,0.9090909090909091
2023-W20-HOU@BAL-U,2023,20,HOU@BAL,wind_under,total,UNDER 43.5,-2,43.5,44.0,20.9,,,HOU,BAL,24,44,0.0,-0.5,-1.0
2023-W20-TB@DET-S,2023,20,TB@DET,sides_model,spread,DET -6,1,-6.0,-6.0,0.061,0.0,1.49,TB,DET,8,54,1.0,0.0,0.9090909090909091
2023-W20-GB@SF-DKO,2023,20,GB@SF,dk_giant_fav_over,total,OVER 50,-1,50.0,50.5,9.2,,,GB,SF,3,45,0.0,0.5,-1.0
2023-W21-KC@BAL-S,2023,21,KC@BAL,sides_model,spread,BAL -3.5,1,-3.5,-4.5,0.072,0.0,1.03,KC,BAL,-7,27,0.0,1.0,-1.0
2023-W21-KC@BAL-DKJ,2023,21,KC@BAL,dk_heavy_home_juice,spread,BAL -3.5,1,-3.5,-4.5,120.0,,,KC,BAL,-7,27,0.0,1.0,-1.0
2023-W22-SF@KC-S,2023,22,SF@KC,sides_model,spread,SF -1,0,1.0,2.0,-0.106,0.0,7.05,SF,KC,3,47,0.0,1.0,-1.0
2023-W22-SF@KC-TSML,2023,22,SF@KC,tight_soft_ml_fade_home,spread,SF -1,0,1.0,2.0,6.7,,,SF,KC,3,47,0.0,1.0,-1.0
2023-W22-SF@KC-FPR,2023,22,SF@KC,fade_pr_in_tight_game,spread,SF -1,0,1.0,2.0,5.9,,,SF,KC,3,47,0.0,1.0,-1.0
